cell_type,region_a,region_b,pair_idx,omega,mu_ct,mu_pair,expected_omega,residual,lowest_in_pair,tier
Astrocyte,Human A13,Human CA1U-CA2U-CA3U,27,63.524117393817356,76.82676000201486,38.157396541913364,90.02062178475576,0.7056618376365695,False,None
Astrocyte,Human A13,Human CA2U-CA3U,28,52.75243010077651,76.82676000201486,30.066673201506664,70.93305261604104,0.7436932171286097,False,None
Astrocyte,Human A13,Human CA3R,29,57.67609364728194,76.82676000201486,32.63339712392213,76.98844696643508,0.7491525796386981,False,None
Astrocyte,Human A13,Human CA4C-DGC,30,65.65751909068432,76.82676000201486,38.68800326446647,91.27242487973197,0.7193576721249605,False,None
Astrocyte,Human A13,Human CBL,31,35.84128862925274,76.82676000201486,25.41555536359191,59.960172972553174,0.5977515883027743,False,None
Astrocyte,Human A13,Human CBV,32,41.736333501990636,76.82676000201486,29.931974365270886,70.61527220934299,0.5910383433524252,False,None
Astrocyte,Human A13,Human CEN,33,63.241551940284474,76.82676000201486,35.32486250953849,83.33813036947322,0.7588549402285352,False,None
Astrocyte,Human A13,Human CM,34,60.148655375046346,76.82676000201486,36.56545041615889,86.26491534050618,0.6972551371276104,False,None
Astrocyte,Human A13,Human CM-Pf,35,67.90505973901875,76.82676000201486,41.695726180883106,98.36822049552237,0.6903150163432075,False,None
Astrocyte,Human A13,Human CMN,36,62.147489105566436,76.82676000201486,38.24077287256701,90.2173225507351,0.6888642596394593,False,None
Astrocyte,Human A13,Human CaB,37,61.28529661441082,76.82676000201486,35.454549362701144,83.644086546179,0.7326913251730697,False,None
Astrocyte,Human A13,Human CbDN,38,68.70177662126012,76.82676000201486,40.5221089754403,95.59943226189118,0.7186420985540384,False,None
Astrocyte,Human A13,Human Cla,39,69.62799804098536,76.82676000201486,40.7208656893096,96.0683374962081,0.7247757154508231,False,None
Astrocyte,Human A13,Human CoA,40,60.22907123102659,76.82676000201486,34.65965770339202,81.76878456261932,0.7365777974222252,False,None
Astrocyte,Human A13,Human DGR-CA4Rpy,41,73.8535291504175,76.82676000201486,41.54334875600844,98.00873290526947,0.7535402913717982,False,None
Astrocyte,Human A13,Human DGU-CA4Upy,42,76.50289667021359,76.82676000201486,41.839017987914985,98.70627336953073,0.7750560735264166,False,None
Astrocyte,Human A13,Human DTg,43,70.19804618166067,76.82676000201486,40.47011942556652,95.47677893566632,0.7352368498832702,False,None
Astrocyte,Human A13,Human ETH,44,54.97011074035908,76.82676000201486,34.02661814168792,80.27532274070606,0.6847697257837969,False,None
Astrocyte,Human A13,Human FI,45,59.70986997378607,76.82676000201486,34.965470298930164,82.49025516844837,0.7238414992395907,False,None
Astrocyte,Human A13,Human GPe,46,74.86546487137242,76.82676000201486,41.127033802410416,97.02656602865825,0.7715975936864528,False,None
Astrocyte,Human A13,Human GPi,47,84.95496321210501,76.82676000201486,43.9737356137692,103.7424819537089,0.8189023591127587,False,None
Astrocyte,Human A13,Human Gpe,48,57.252824179273254,76.82676000201486,36.435840039441246,85.95913958641187,0.6660469666721,False,None
Astrocyte,Human A13,Human HTHma,49,59.10149751466208,76.82676000201486,35.116215924053854,82.84589302990625,0.7133907952845319,False,None
Astrocyte,Human A13,Human HTHma-HTHtub,50,68.9194738874444,76.82676000201486,38.29141619782204,90.33679987471076,0.7629169284613765,False,None
Astrocyte,Human A13,Human HTHpo,51,74.69070821985056,76.82676000201486,36.97087220174038,87.22138314309963,0.8563348290098698,False,None
Astrocyte,Human A13,Human HTHpo-HTHso,52,84.91859009170948,76.82676000201486,40.62234978300914,95.83591956562118,0.8860831145212068,False,None
Astrocyte,Human A13,Human HTHso,53,105.66445025565585,76.82676000201486,43.833503230262494,103.41164684697499,1.0217848131943443,False,None
Astrocyte,Human A13,Human HTHso-HTHtub,54,74.06178512759175,76.82676000201486,38.61318723392505,91.09591950464937,0.8130088101675264,False,None
Astrocyte,Human A13,Human HTHtub,55,50.675550591153055,76.82676000201486,31.378412545658104,74.02769748391962,0.6845485178322729,False,None
Astrocyte,Human A13,Human IC,56,89.64288399871214,76.82676000201486,44.11340880211078,104.07199781172498,0.8613545034552298,False,None
Astrocyte,Human A13,Human IO,57,78.43682221048185,76.82676000201486,42.72993312820941,100.8081131740012,0.778080451472144,False,None
Astrocyte,Human A13,Human ITG,58,63.2603596289915,76.82676000201486,38.88743314314039,91.74291823901986,0.6895394308711424,False,None
Astrocyte,Human A13,Human Idg,59,63.65258147893023,76.82676000201486,35.73039128998791,84.29485059349507,0.7551182667834543,False,None
Astrocyte,Human A13,Human Ig,60,69.05450044657876,76.82676000201486,40.849583366146895,96.3720071999536,0.7165410626272813,False,None
Astrocyte,Human A13,Human LEC,61,89.91611021369572,76.82676000201486,44.49635133821206,104.97543275047407,0.856544315729812,False,None
Astrocyte,Human A13,Human LG,62,69.48593677228531,76.82676000201486,43.49555654881776,102.61436576517129,0.6771560322391993,False,None
Astrocyte,Human A13,Human LP,63,106.60583905539212,76.82676000201486,51.58136243565469,121.69033371713469,0.8760419648712116,False,None
Astrocyte,Human A13,Human LP-VPL,64,101.23486884672758,76.82676000201486,51.22946561315,120.86014157519554,0.8376199756786011,False,None
Astrocyte,Human A13,Human La,65,62.48745240322541,76.82676000201486,34.82951696672267,82.16951516498445,0.7604700146734429,False,None
Astrocyte,Human A13,Human M1C,66,73.80326944878338,76.82676000201486,40.38104111689674,95.26662610919713,0.7747022484473012,False,None
Astrocyte,Human A13,Human MD,67,81.73738014823618,76.82676000201486,40.25457002423828,94.96825652870423,0.8606810647674783,False,None
Astrocyte,Human A13,Human MD-Re,68,105.61206916796415,76.82676000201486,48.88423095427119,115.32728290671882,0.9157596234482286,False,None
Astrocyte,Human A13,Human MEC,69,74.62039228476668,76.82676000201486,39.176990019025,92.42603848231403,0.807352489732052,False,None
Astrocyte,Human A13,Human MG,70,90.6150836697821,76.82676000201486,46.242637746370576,109.09525754260898,0.8306051583808843,False,None
Astrocyte,Human A13,Human MN,71,106.68545549298604,76.82676000201486,49.989702040442616,117.93530136607335,0.9046100214034508,False,None
Astrocyte,Human A13,Human MTG,72,73.62734124888583,76.82676000201486,45.240058578838884,106.72998086681405,0.6898468513806232,False,None
Astrocyte,Human A13,Human MoAN,73,86.19953067042732,76.82676000201486,48.062612318715345,113.38892685662937,0.7602111869302659,False,None
Astrocyte,Human A13,Human MoRF-MoEN,74,97.11637726015455,76.82676000201486,54.11427643167447,127.66596396220531,0.760706881036086,False,None
Astrocyte,Human A13,Human MoSR,75,75.56368583856545,76.82676000201486,45.114524219943526,106.43382122105054,0.709959343483765,False,None
Astrocyte,Human A13,Human NAC,76,95.69239223385739,76.82676000201486,51.47076992073593,121.42942474901915,0.7880494569717572,False,None
Astrocyte,Human A13,Human PAG,77,77.33950029496788,76.82676000201486,44.34907979644346,104.62799091841286,0.7391855622581525,False,None
Astrocyte,Human A13,Human PAG-DR,78,61.48120005606922,76.82676000201486,36.11823451949479,85.20984720855152,0.7215269369700157,False,None
Astrocyte,Human A13,Human PB,79,68.3537683084722,76.82676000201486,43.12424795394793,101.73837752662648,0.6718582502515629,False,None
Astrocyte,Human A13,Human PN,80,62.55805433215193,76.82676000201486,40.0376104555997,94.4564072664113,0.6622955090352836,False,None
Astrocyte,Human A13,Human PTR,81,57.831809355603106,76.82676000201486,40.68075391038927,95.97370611129864,0.6025797241646249,False,None
Astrocyte,Human A13,Human Pir,82,75.41932191658897,76.82676000201486,46.4598996797052,109.60782014125111,0.6880834033502028,False,None
Astrocyte,Human A13,Human PnAN,83,63.88210835333153,76.82676000201486,43.04063934097757,101.54112876208131,0.6291254502696364,False,None
Astrocyte,Human A13,Human PnEN,84,76.56337575964277,76.82676000201486,41.86632274930054,98.77069054209417,0.7751629085453536,False,None
Astrocyte,Human A13,Human PnRF,85,109.59595092480762,76.82676000201486,51.62262517491659,121.78768043838751,0.8998935732276493,False,None
Astrocyte,Human A13,Human Pro,86,76.89129512871435,76.82676000201486,42.81450124954382,101.0076256029304,0.7612424771866294,False,None
Astrocyte,Human A13,Human Pu,87,88.849388933357,76.82676000201486,46.000018547340105,108.52287228750772,0.8187157882991697,False,None
Astrocyte,Human A13,Human Pul,88,93.91556679452107,76.82676000201486,51.34513768487628,121.13303419271188,0.7753092904872652,False,None
Astrocyte,Human A13,Human RN,89,102.47223182166279,76.82676000201486,50.23214110658409,118.50726165311752,0.8646915842305862,False,None
Astrocyte,Human A13,Human S1C,90,113.13312340052526,76.82676000201486,50.95703708678838,120.21743039577746,0.9410708832161079,False,None
Astrocyte,Human A13,Human SC,91,100.71667698624799,76.82676000201486,47.79356922531782,112.75420256332136,0.8932410029656035,False,None
Astrocyte,Human A13,Human SEP,92,103.92574175322632,76.82676000201486,52.4801476208652,123.8107404680173,0.8393919732680408,False,None
Astrocyte,Human A13,Human SI,93,125.40242598463922,76.82676000201486,56.698277584479925,133.7621186150146,0.9375032877997717,False,None
Astrocyte,Human A13,Human SN,94,88.98325986746804,76.82676000201486,51.16855159935558,120.7164337257579,0.737126314298011,False,None
Astrocyte,Human A13,Human SN-RN,95,78.34210202599262,76.82676000201486,49.10019164571139,115.83677562599168,0.6763145952796538,False,None
Astrocyte,Human A13,Human STG,96,74.12151070530544,76.82676000201486,46.16786969726811,108.9188653649497,0.6805204080757702,False,None
Astrocyte,Human A13,Human STH,97,68.38660476395226,76.82676000201486,46.29109455227837,109.2095764477977,0.6261960442328163,False,None
Astrocyte,Human A13,Human SpC,98,90.11788251259533,76.82676000201486,49.6200030097055,117.06311039823255,0.7698230655757115,False,None
Astrocyte,Human A13,Human Sub,99,75.76924996375861,76.82676000201486,48.49985071143655,114.42045614185446,0.6622002089366132,False,None
Astrocyte,Human A13,Human TF,100,118.07610283795374,76.82676000201486,55.57136739354567,131.10352119283328,0.9006325822803936,False,None
Astrocyte,Human A13,Human TH-TL,101,88.86170262199528,76.82676000201486,52.975646471611924,124.97971735533862,0.711008990117543,False,None
Astrocyte,Human A13,Human V1C,102,64.03487038925378,76.82676000201486,40.89584202066999,96.48114024414652,0.6637034992249562,False,None
Astrocyte,Human A13,Human V2,103,61.55971519442857,76.82676000201486,39.528230671667025,93.254682593612,0.6601246552164604,False,None
Astrocyte,Human A13,Human VA,104,64.37362732228104,76.82676000201486,43.21680802856426,101.95674450720004,0.6313817455963893,False,None
Astrocyte,Human A13,Human VLN,105,64.93511238005537,76.82676000201486,42.64257609713403,100.60202117173272,0.6454652861219147,False,None
Astrocyte,Human A13,Human VPL,106,58.54561989961651,76.82676000201486,41.29961221985497,97.4337116374506,0.6008764206526782,False,None
Astrocyte,Human A14,Human A19,107,71.72650580683377,76.82676000201486,28.269010661676713,66.69202166895062,1.0754885518821666,False,None
Astrocyte,Human A14,Human A1C,108,81.06726579629884,76.82676000201486,33.04020527162891,77.94818546335908,1.0400147907792663,False,None
Astrocyte,Human A14,Human A23,109,79.46705189323133,76.82676000201486,36.229070466744396,85.4713304802562,0.9297509638227539,False,None
Astrocyte,Human A14,Human A24,110,86.06645735989751,76.82676000201486,36.840469768535804,86.91373877573756,0.9902514674000359,False,None
Astrocyte,Human A14,Human A25,111,76.63285044543854,76.82676000201486,34.345316832955966,81.0271941195205,0.945767051150753,False,None
Astrocyte,Human A14,Human A29-A30,112,88.92065213304592,76.82676000201486,37.8139150684998,89.21028306643494,0.9967533907142372,False,None
Astrocyte,Human A14,Human A32,113,81.07668291626916,76.82676000201486,32.719450441267156,77.19146325779896,1.0503322452315045,False,None
Astrocyte,Human A14,Human A35-36,114,18.321111173055744,76.82676000201486,16.566963911027734,39.08464747373833,0.46875467369549706,False,Moderate
Astrocyte,Human A14,Human A35-A36,115,68.5536643360561,76.82676000201486,31.455436024529863,74.20941065327709,0.9237866698113816,False,None
Astrocyte,Human A14,Human A35r,116,81.10906659538084,76.82676000201486,36.43154609498762,85.94900934733226,0.9436882078257293,False,None
Astrocyte,Human A14,Human A38,117,76.88754919080539,76.82676000201486,35.81744619661209,84.50022982619808,0.9099093499384484,False,None
Astrocyte,Human A14,Human A40,118,79.39524560942466,76.82676000201486,36.57314017436488,86.28305695596774,0.9201719133565459,False,None
Astrocyte,Human A14,Human A43,119,71.41747053884842,76.82676000201486,34.994098623987306,82.5577948817375,0.8650602967430588,False,None
Astrocyte,Human A14,Human A44-A45,120,62.27907826394679,76.82676000201486,31.983238028299834,75.4545968783494,0.8253848120659282,False,None
Astrocyte,Human A14,Human A46,121,62.38445896821057,76.82676000201486,31.957538226252623,75.39396611289628,0.8274463088305364,False,None
Astrocyte,Human A14,Human A5-A7,122,54.250015585508095,76.82676000201486,29.434819807360746,69.44238919105224,0.781223345243114,False,None
Astrocyte,Human A14,Human ANC,123,60.72542235737498,76.82676000201486,32.327638486250876,76.26710365756986,0.7962203813327544,False,None
Astrocyte,Human A14,Human AON,124,71.66625653411647,76.82676000201486,36.396858203542635,85.86717395395448,0.8346176220093942,False,None
Astrocyte,Human A14,Human BL,125,66.85491986198053,76.82676000201486,34.87500554442114,82.27683145015139,0.8125607012769512,False,None
Astrocyte,Human A14,Human BM,126,69.96557508091658,76.82676000201486,35.304540452616735,83.29018673689251,0.8400218299657871,False,None
Astrocyte,Human A14,Human BNST,127,61.054262078618294,76.82676000201486,33.50746777457158,79.0505473869614,0.7723445832670931,False,None
Astrocyte,Human A14,Human CA1-3,128,35.18096697659294,76.82676000201486,27.617562345587835,65.15513006235119,0.539956975650666,False,None
Astrocyte,Human A14,Human CA1C-CA3C,129,55.20038714699973,76.82676000201486,32.585306437402494,76.87499180715034,0.7180538930719652,False,None
Astrocyte,Human A14,Human CA1R-CA2R,130,57.65012523578871,76.82676000201486,32.28120381394246,76.15755535363924,0.7569849763177023,False,None
Astrocyte,Human A14,Human CA1R-CA2R-CA3R,131,71.74166896766775,76.82676000201486,34.8712372516306,82.26794132423049,0.8720489149585365,False,None
Astrocyte,Human A14,Human CA1U,132,85.57042061610478,76.82676000201486,37.33903097837122,88.08994035589112,0.9713983261924432,False,None
Astrocyte,Human A14,Human CA1U-CA2U-CA3U,133,69.41614782813063,76.82676000201486,32.65234219676503,77.03314202929666,0.9011205566784595,False,None
Astrocyte,Human A14,Human CA2U-CA3U,134,35.770934339777355,76.82676000201486,24.138514162203307,56.94738768287867,0.6281400393460357,False,None
Astrocyte,Human A14,Human CA3R,135,64.45898864032355,76.82676000201486,31.730093860611994,74.85738120218522,0.8610906179876071,False,None
Astrocyte,Human A14,Human CA4C-DGC,136,71.85913582269745,76.82676000201486,35.3522837272699,83.40282228490736,0.8615911770614163,False,None
Astrocyte,Human A14,Human CBL,137,51.51320779133965,76.82676000201486,26.90833029298589,63.48191553119795,0.8114627191112984,False,None
Astrocyte,Human A14,Human CBV,138,55.95418945665309,76.82676000201486,30.38123110252124,71.67515507592809,0.7806636678689958,False,None
Astrocyte,Human A14,Human CEN,139,76.79954770108495,76.82676000201486,36.31682827040586,85.67836798197337,0.8963703383944415,False,None
Astrocyte,Human A14,Human CM,140,67.64554420876989,76.82676000201486,34.06526699662557,80.36650280716931,0.8417131745931264,False,None
Astrocyte,Human A14,Human CM-Pf,141,83.7480621131523,76.82676000201486,38.79987948143361,91.53636234735363,0.9149157773536268,False,None
Astrocyte,Human A14,Human CMN,142,58.06778891405309,76.82676000201486,32.72414418167353,77.20253669226175,0.7521487168940837,False,None
Astrocyte,Human A14,Human CaB,143,68.19333032914956,76.82676000201486,35.21433480125573,83.07737429264998,0.8208411846158066,False,None
Astrocyte,Human A14,Human CbDN,144,66.24669106110045,76.82676000201486,35.933756847547905,84.77462897462874,0.7814447773157072,False,None
Astrocyte,Human A14,Human Cla,145,66.33334602103542,76.82676000201486,34.4915951161241,81.37229266391249,0.8151834469628182,False,None
Astrocyte,Human A14,Human CoA,146,58.14960245841316,76.82676000201486,32.22985332593687,76.0364096970131,0.764759970784068,False,None
Astrocyte,Human A14,Human DGR-CA4Rpy,147,69.7775932380848,76.82676000201486,35.918765939470944,84.73926254535142,0.8234387595801967,False,None
Astrocyte,Human A14,Human DGU-CA4Upy,148,70.44590827999154,76.82676000201486,35.448096254100115,83.62886242447901,0.8423635840270777,False,None
Astrocyte,Human A14,Human DTg,149,63.26924538808934,76.82676000201486,34.525425310246455,81.45210458469298,0.7767662445394851,False,None
Astrocyte,Human A14,Human ETH,150,46.93773324979075,76.82676000201486,29.18316970270075,68.84869829631816,0.6817519344777627,False,None
Astrocyte,Human A14,Human FI,151,57.04626825030299,76.82676000201486,31.296692294178975,73.83490372655525,0.7726192541886648,False,None
Astrocyte,Human A14,Human GPe,152,67.87019481544036,76.82676000201486,35.041054097412605,82.66857185545739,0.820991500060127,False,None
Astrocyte,Human A14,Human GPi,153,85.75138401979851,76.82676000201486,39.350940513196306,92.83642108344002,0.923682570041411,False,None
Astrocyte,Human A14,Human Gpe,154,55.48237294423392,76.82676000201486,32.08460280558914,75.6937358423674,0.7329849997069275,False,None
Astrocyte,Human A14,Human HTHma,155,52.399421317028825,76.82676000201486,30.37867236211678,71.66911851622879,0.7311297027486597,False,None
Astrocyte,Human A14,Human HTHma-HTHtub,156,58.13954141969945,76.82676000201486,32.335364762034594,76.2853314250059,0.7621326450794136,False,None
Astrocyte,Human A14,Human HTHpo,157,60.03031475052758,76.82676000201486,32.45829057622497,76.5753370131665,0.7839379765342183,False,None
Astrocyte,Human A14,Human HTHpo-HTHso,158,70.70892940998324,76.82676000201486,34.24250957763289,80.78465207297384,0.8752767709652439,False,None
Astrocyte,Human A14,Human HTHso,159,87.15756885089843,76.82676000201486,38.2005115620564,90.12233839210539,0.9671028338356268,False,None
Astrocyte,Human A14,Human HTHso-HTHtub,160,58.7818917646719,76.82676000201486,32.638826071638974,77.00125489604764,0.7633887505343642,False,None
Astrocyte,Human A14,Human HTHtub,161,58.25382751431707,76.82676000201486,31.604925128489985,74.5620841401528,0.7812794959542514,False,None
Astrocyte,Human A14,Human IC,162,67.62828291973818,76.82676000201486,34.77768261321083,82.04722797676337,0.8242604239949608,False,None
Astrocyte,Human A14,Human IO,163,74.85645582542335,76.82676000201486,37.05750867006867,87.42577519955405,0.8562286768925921,False,None
Astrocyte,Human A14,Human ITG,164,64.1960143065341,76.82676000201486,34.46601029253984,81.31193315472063,0.7895029894859552,False,None
Astrocyte,Human A14,Human Idg,165,63.9041483209331,76.82676000201486,33.12773152620166,78.15467669633601,0.8176624998300199,False,None
Astrocyte,Human A14,Human Ig,166,69.26829564620908,76.82676000201486,37.26038396953491,87.90439696775195,0.7879958003877827,False,None
Astrocyte,Human A14,Human LEC,167,75.02769738605866,76.82676000201486,36.89847806440323,87.05059147890675,0.8618861297942891,False,None
Astrocyte,Human A14,Human LG,168,67.52753296396871,76.82676000201486,36.657985282992186,86.48322285108156,0.7808165646214028,False,None
Astrocyte,Human A14,Human LP,169,87.996172904548,76.82676000201486,41.40015541727985,97.67091233688701,0.9009455404801703,False,None
Astrocyte,Human A14,Human LP-VPL,170,78.6848718185199,76.82676000201486,39.78142987298855,93.85202810468034,0.8383928766116449,False,None
Astrocyte,Human A14,Human La,171,74.04057525878075,76.82676000201486,35.52333384448403,83.80636234013775,0.8834720084649249,False,None
Astrocyte,Human A14,Human M1C,172,94.15006872091175,76.82676000201486,41.588538143447956,98.11534334319357,0.9595855807341788,False,None
Astrocyte,Human A14,Human MD,173,63.929534274890635,76.82676000201486,32.68917376773882,77.1200347741077,0.8289614295707548,False,None
Astrocyte,Human A14,Human MD-Re,174,75.75817863992204,76.82676000201486,36.42541047133389,85.93453423355612,0.8815801390628778,False,None
Astrocyte,Human A14,Human MEC,175,70.83579671627727,76.82676000201486,35.5242014756944,83.80840924868275,0.8452110874230754,False,None
Astrocyte,Human A14,Human MG,176,66.16900653968483,76.82676000201486,35.4551098687227,83.64540888745874,0.7910656116071157,False,None
Astrocyte,Human A14,Human MN,177,79.51972794261147,76.82676000201486,38.48672357759391,90.79756746787982,0.8757913913359193,False,None
Astrocyte,Human A14,Human MTG,178,72.55294032945322,76.82676000201486,37.48932342281998,88.44450907716032,0.820321590186644,False,None
Astrocyte,Human A14,Human MoAN,179,82.75907142493925,76.82676000201486,40.44456126305653,95.41648232506559,0.8673456556802737,False,None
Astrocyte,Human A14,Human MoRF-MoEN,180,92.36016364994242,76.82676000201486,44.229752990463666,104.34647608135916,0.8851296863914122,False,None
Astrocyte,Human A14,Human MoSR,181,68.90209805820682,76.82676000201486,37.79044809226435,89.1549199656059,0.7728356223614783,False,None
Astrocyte,Human A14,Human NAC,182,76.01728433670618,76.82676000201486,40.71310757042764,96.05003460479183,0.7914342212315431,False,None
Astrocyte,Human A14,Human PAG,183,74.04227175972396,76.82676000201486,38.10654719837,89.90065842409795,0.8236009953390604,False,None
Astrocyte,Human A14,Human PAG-DR,184,63.231241835161754,76.82676000201486,33.52509528555453,79.09213406852287,0.7994630892166881,False,None
Astrocyte,Human A14,Human PB,185,70.43146691603289,76.82676000201486,37.18267525313077,87.72106719154168,0.8029025315235118,False,None
Astrocyte,Human A14,Human PN,186,65.39706602685382,76.82676000201486,35.07286462580303,82.74361899715275,0.7903578163423595,False,None
Astrocyte,Human A14,Human PTR,187,57.57418165190261,76.82676000201486,34.75910566478587,82.00340139005583,0.702095043326878,False,None
Astrocyte,Human A14,Human Pir,188,69.05732519290135,76.82676000201486,37.494293044084024,88.45623336751468,0.7806948426798203,False,None
Astrocyte,Human A14,Human PnAN,189,68.25604090824896,76.82676000201486,37.90466092497741,89.4243699582262,0.7632823238244135,False,None
Astrocyte,Human A14,Human PnEN,190,70.15067256261345,76.82676000201486,35.77061137407194,84.38973749107213,0.8312701834157847,False,None
Astrocyte,Human A14,Human PnRF,191,92.76555643712493,76.82676000201486,41.933970632578806,98.93028488203933,0.9376861347132985,False,None
Astrocyte,Human A14,Human Pro,192,73.15023015495737,76.82676000201486,37.2081789391823,87.78123528172152,0.833324228352358,False,None
Astrocyte,Human A14,Human Pu,193,80.29279766026703,76.82676000201486,39.87772918370143,94.07921666085701,0.8534594622499018,False,None
Astrocyte,Human A14,Human Pul,194,84.74252297978734,76.82676000201486,42.03941062193455,99.17903805345541,0.854439855870682,False,None
Astrocyte,Human A14,Human RN,195,70.56548025347269,76.82676000201486,37.070639167503465,87.45675256306797,0.8068614279107331,False,None
Astrocyte,Human A14,Human S1C,196,84.40564168544392,76.82676000201486,39.91990414283793,94.1787154838714,0.8962284232884747,False,None
Astrocyte,Human A14,Human SC,197,75.4977831989337,76.82676000201486,37.23420221027091,87.84262917272497,0.8594663423664427,False,None
Astrocyte,Human A14,Human SEP,198,88.79184372532146,76.82676000201486,41.653593441638094,98.26882127733502,0.9035606876237218,False,None
Astrocyte,Human A14,Human SI,199,112.48619883135095,76.82676000201486,47.91322706867843,113.03649838109061,0.9951316649257447,False,None
Astrocyte,Human A14,Human SN,200,76.15828944236786,76.82676000201486,39.56395874484555,93.33897197533565,0.8159323788405587,False,None
Astrocyte,Human A14,Human SN-RN,201,75.51454241087663,76.82676000201486,39.55394261727973,93.31534200806679,0.809240375546699,False,None
Astrocyte,Human A14,Human STG,202,70.30207886521018,76.82676000201486,37.87978796882756,89.36568988093698,0.7866786342596863,False,None
Astrocyte,Human A14,Human STH,203,60.68637553234426,76.82676000201486,35.73983602881997,84.31713254507747,0.7197395558951227,False,None
Astrocyte,Human A14,Human SpC,204,73.60210301421365,76.82676000201486,38.1956929186456,90.1109702874832,0.8167940349482321,False,None
Astrocyte,Human A14,Human Sub,205,80.50067834883164,76.82676000201486,40.86755713925042,96.41441078031372,0.8349444621121783,False,None
Astrocyte,Human A14,Human TF,206,100.35489062133605,76.82676000201486,44.77106540391388,105.6235359558469,0.9501186427169673,False,None
Astrocyte,Human A14,Human TH-TL,207,76.3552203381971,76.82676000201486,40.45753840632574,95.44709789667044,0.7999742477331064,False,None
Astrocyte,Human A14,Human V1C,208,67.38188533709993,76.82676000201486,36.76714434150546,86.74075002042103,0.7768192610882022,False,None
Astrocyte,Human A14,Human V2,209,63.8471950235194,76.82676000201486,35.620442905858305,84.03546125353567,0.7597649143721826,False,None
Astrocyte,Human A14,Human VA,210,58.38465982972513,76.82676000201486,35.162503921712386,82.95509530018732,0.7038104123495991,False,None
Astrocyte,Human A14,Human VLN,211,67.87048724045985,76.82676000201486,36.65689153103476,86.4806424802961,0.7848055390652722,False,None
Astrocyte,Human A14,Human VPL,212,58.356179444659084,76.82676000201486,35.20755849342521,83.06138768193773,0.7025668734083651,False,None
Astrocyte,Human A19,Human A1C,213,22.48392699993357,76.82676000201486,21.634103577635848,51.03900245592939,0.44052442089454524,False,Moderate
Astrocyte,Human A19,Human A23,214,18.87647101928042,76.82676000201486,25.00695712552144,58.99621130889888,0.31996073307902617,False,Moderate
Astrocyte,Human A19,Human A24,215,36.710231626399306,76.82676000201486,31.607454655746697,74.56805178042985,0.4923050924609752,False,None
Astrocyte,Human A19,Human A25,216,21.05447757356086,76.82676000201486,24.71538945267845,58.308347209658535,0.361088567608606,False,Moderate
Astrocyte,Human A19,Human A29-A30,217,35.58211613605733,76.82676000201486,29.037848519269886,68.50585773389736,0.5194025345142268,False,None
Astrocyte,Human A19,Human A32,218,21.857097751557664,76.82676000201486,18.16723935363798,42.86000437505133,0.5099648978169635,False,Weak
Astrocyte,Human A19,Human A35-36,219,15.315831979815416,76.82676000201486,14.290265386229514,33.71347869932657,0.4542940263272609,False,Moderate
Astrocyte,Human A19,Human A35-A36,220,18.83966232082013,76.82676000201486,22.335158471469065,52.69292550014942,0.35753684469021757,False,Moderate
Astrocyte,Human A19,Human A35r,221,21.432951823427324,76.82676000201486,30.449834409529398,71.83700344382136,0.2983553154494886,False,Moderate
Astrocyte,Human A19,Human A38,222,18.650728584842078,76.82676000201486,27.94389499464798,65.92501141274134,0.28290823444950436,False,Moderate
Astrocyte,Human A19,Human A40,223,23.657720612051534,76.82676000201486,28.640519188177418,67.56848158458443,0.3501295286980221,False,Moderate
Astrocyte,Human A19,Human A43,224,44.340029815107606,76.82676000201486,34.16664704421932,80.60567779676622,0.5500856890863643,False,None
Astrocyte,Human A19,Human A44-A45,225,73.22060429413453,76.82676000201486,38.666934910751365,91.22272058978305,0.8026575377355633,False,None
Astrocyte,Human A19,Human A46,226,49.675428256686196,76.82676000201486,32.06767694903901,75.65380449827771,0.6566150715899169,False,None
Astrocyte,Human A19,Human A5-A7,227,44.421202241642405,76.82676000201486,32.94740751423816,77.7292577435035,0.5714862528113498,False,None
Astrocyte,Human A19,Human ANC,228,33.701541814792584,76.82676000201486,34.687511402163516,81.83449678383077,0.4118256131496306,False,Weak
Astrocyte,Human A19,Human AON,229,14.790061433060123,76.82676000201486,29.24323582428371,68.99040580529764,0.21437852496186394,True,Strong
Astrocyte,Human A19,Human BL,230,21.222809643618717,76.82676000201486,31.586047864377893,74.51754905110135,0.28480284059081046,False,Moderate
Astrocyte,Human A19,Human BM,231,23.0180319263951,76.82676000201486,30.889357381236312,72.8739224893406,0.3158610260036708,False,Moderate
Astrocyte,Human A19,Human BNST,232,25.966392537799177,76.82676000201486,29.999577951627614,70.77476204434856,0.366887740597817,False,Weak
Astrocyte,Human A19,Human CA1-3,233,16.749994157685048,76.82676000201486,25.4178157312154,59.9655056135971,0.27932715627577415,False,Moderate
Astrocyte,Human A19,Human CA1C-CA3C,234,39.863729020686456,76.82676000201486,35.733782490819934,84.30285108711263,0.47286335523212714,False,None
Astrocyte,Human A19,Human CA1R-CA2R,235,29.493950074238725,76.82676000201486,30.59751046057076,72.1853995908923,0.4085860886189512,False,Weak
Astrocyte,Human A19,Human CA1R-CA2R-CA3R,236,39.249904986719244,76.82676000201486,33.72742825778184,79.56947638267822,0.49327841241473475,False,None
Astrocyte,Human A19,Human CA1U,237,26.56788722180853,76.82676000201486,30.103624024379574,71.02022669896947,0.37408902303875696,False,Weak
