pair_type,cancer,sample_a,sample_b,omega,kn,kf
TN,TCGA-LUAD,TCGA-67-3770-01,TCGA-KN-8419-11,76.59123756039509,0.008434671055068385,0.6460218945225309
TN,TCGA-LUAD,TCGA-86-7701-01,TCGA-91-6828-11,176.13934670349784,0.003540376028204702,0.6235995206927006
TN,TCGA-LUAD,TCGA-55-8513-01,TCGA-50-5930-11,139.9678686467628,0.0015642043819019773,0.21893835346274676
TN,TCGA-LUAD,TCGA-75-7030-01,TCGA-38-4626-11,180.27222767013913,0.002633863293617333,0.4748124033190063
TN,TCGA-LUAD,TCGA-KN-8429-01,TCGA-KN-8428-11,48.44104816350534,0.004234697004131303,0.20513316153497624
TN,TCGA-LUAD,TCGA-TQ-A7RV-01,TCGA-50-5939-11,101.56327298634184,0.004278104129737294,0.4344982575925052
TN,TCGA-LUAD,TCGA-55-6987-01,TCGA-91-6836-11,153.78082424413176,0.0032513602936652328,0.4999968658744818
TN,TCGA-LUAD,TCGA-05-4410-01,TCGA-KN-8430-11,89.60027236264384,0.005352579408323892,0.4795925728284997
TN,TCGA-LUAD,TCGA-KN-8426-01,TCGA-55-6975-11,29.789562342231935,0.009223506504337595,0.27476422202494655
TN,TCGA-LUAD,TCGA-44-3919-01,TCGA-50-6595-11,200.5612655498418,0.0024786687566937067,0.4971249427213427
TN,TCGA-LUAD,TCGA-TQ-A7RH-01,TCGA-55-6982-11,87.65785129831394,0.0036490719426662994,0.31986980572709206
TN,TCGA-LUAD,TCGA-55-7574-01,TCGA-44-2665-11,156.27806815272683,0.0019111134016599873,0.2986651104322091
TN,TCGA-LUAD,TCGA-38-4628-01,TCGA-44-6144-11,74.84880623365264,0.007747535539123636,0.5798937863562026
TN,TCGA-LUAD,TCGA-49-4486-01,TCGA-50-5930-11,45.09823856647803,0.007894575789539516,0.35603146233779476
TN,TCGA-LUAD,TCGA-44-3919-01,TCGA-91-6831-11,129.3203888163243,0.0036712126853143887,0.47476265189227884
TN,TCGA-LUAD,TCGA-55-6543-01,TCGA-50-5936-11,205.66750322798862,0.0025592657489264745,0.5263577966786164
TN,TCGA-LUAD,TCGA-73-4659-01,TCGA-91-6829-11,157.3096745757103,0.002846448198632777,0.4477738398235389
TN,TCGA-LUAD,TCGA-J2-A4AE-01,TCGA-91-6847-11,183.93891078996197,0.0025190350689689766,0.46334856682787023
TN,TCGA-LUAD,TCGA-49-4514-01,TCGA-73-4676-11,67.32346281747107,0.008882468584492202,0.5979985434754156
TN,TCGA-LUAD,TCGA-38-4632-01,TCGA-91-6836-11,73.12910116450267,0.008261263035209673,0.6041387402484146
TN,TCGA-LUAD,TCGA-38-A44F-01,TCGA-91-6835-11,193.96396521217412,0.002126566672302266,0.4124773040478056
TN,TCGA-LUAD,TCGA-50-5044-01,TCGA-KN-8428-11,92.77843839698004,0.006996057454760446,0.649083285588225
TN,TCGA-LUAD,TCGA-49-AAR3-01,TCGA-55-6983-11,108.03429152948557,0.005129973486662118,0.5542130511965868
TN,TCGA-LUAD,TCGA-55-8511-01,TCGA-KN-8425-11,89.03982695285752,0.0060140675514055355,0.5354915340599444
TN,TCGA-LUAD,TCGA-73-4670-01,TCGA-50-5930-11,117.80324466058359,0.00544735427350392,0.6417160082344578
TN,TCGA-LUAD,TCGA-05-4422-01,TCGA-50-5930-11,171.041577059152,0.0035630467723211804,0.609429139073336
TN,TCGA-LUAD,TCGA-55-7281-01,TCGA-91-6847-11,151.33605301550026,0.00381473576155891,0.577307053451404
TN,TCGA-LUAD,TCGA-MP-A4TJ-01,TCGA-KN-8425-11,86.461705434357,0.003783539010935538,0.3271312354629069
TN,TCGA-LUAD,TCGA-91-6847-01,TCGA-KN-8427-11,132.91859301924015,0.004835560423154993,0.6427358879052831
TN,TCGA-LUAD,TCGA-44-3918-01,TCGA-KN-8429-11,85.7800008020362,0.0078101616689266965,0.6699556742245644
TN,TCGA-LUAD,TCGA-05-4418-01,TCGA-KN-8435-11,106.70556805965539,0.005902654446033942,0.6298460957239023
TN,TCGA-LUAD,TCGA-75-6206-01,TCGA-44-6147-11,148.1872419111573,0.003646352748341367,0.5403429568118754
TN,TCGA-LUAD,TCGA-86-8279-01,TCGA-55-6968-11,174.06260772853986,0.0032878199356848464,0.5722865117471846
TN,TCGA-LUAD,TCGA-64-1678-01,TCGA-55-6978-11,22.296365019584606,0.022016835397057757,0.49089539858891074
TN,TCGA-LUAD,TCGA-86-7954-01,TCGA-91-6828-11,142.24613775835445,0.0034528327375681683,0.4911521212446778
TN,TCGA-LUAD,TCGA-75-6207-01,TCGA-55-6981-11,110.47266834013226,0.005282174454702721,0.5835359066490927
TN,TCGA-LUAD,TCGA-05-4405-01,TCGA-KN-8429-11,82.37905721442071,0.005834191159016066,0.48061516728845194
TN,TCGA-LUAD,TCGA-64-1680-01,TCGA-49-6742-11,116.08339312457953,0.00381334099443766,0.4426655617753819
TN,TCGA-LUAD,TCGA-78-7536-01,TCGA-KN-8437-11,150.0785471828644,0.004407503309781588,0.661471693435687
TN,TCGA-LUAD,TCGA-44-3398-01,TCGA-44-2668-11,59.06723824884311,0.008279109098288513,0.4890241095967722
TN,TCGA-LUAD,TCGA-78-7152-01,TCGA-KN-8436-11,150.82509751378984,0.0042672169574790465,0.6436034137242748
TN,TCGA-LUAD,TCGA-97-7553-01,TCGA-55-6985-11,144.68817826715505,0.0009815791708099007,0.14202290204946916
TN,TCGA-LUAD,TCGA-35-4122-01,TCGA-38-4632-11,66.35532959021975,0.00805834324506051,0.534714021977111
TN,TCGA-LUAD,TCGA-67-3773-01,TCGA-91-6836-11,79.50911230340574,0.0060162509822111986,0.4783467749901053
TN,TCGA-LUAD,TCGA-05-4425-01,TCGA-KN-8429-11,142.63193899298656,0.0038039688842155827,0.5425674578246562
TN,TCGA-LUAD,TCGA-50-5930-01,TCGA-44-3396-11,142.05143342737315,0.0036650603396530795,0.520627074845535
TN,TCGA-LUAD,TCGA-73-4658-01,TCGA-55-6975-11,166.31661193626792,0.003303509955531461,0.5494285833017236
TN,TCGA-LUAD,TCGA-44-3396-01,TCGA-44-2665-11,222.9246190508525,0.0027428009765817704,0.6114378628367974
TN,TCGA-LUAD,TCGA-73-7498-01,TCGA-KN-8427-11,201.0815539432794,0.0028548291899498754,0.5740534897577545
TN,TCGA-LUAD,TCGA-49-AARR-01,TCGA-KN-8432-11,36.99367007295255,0.009273982397137146,0.34307864506206115
TN,TCGA-LUAD,TCGA-64-1681-01,TCGA-KN-8432-11,53.7345185900461,0.008137522888913572,0.437265874951252
TN,TCGA-LUAD,TCGA-55-8203-01,TCGA-50-5935-11,186.75858512803674,0.0031491805436328173,0.5881365026416066
TN,TCGA-LUAD,TCGA-55-6987-01,TCGA-38-4625-11,110.2453953744666,0.004192269925046841,0.46217845540327446
TN,TCGA-LUAD,TCGA-55-A494-01,TCGA-55-6986-11,137.6656163607223,0.004390420239893313,0.6044099084075032
TN,TCGA-LUAD,TCGA-38-4631-01,TCGA-KN-8432-11,98.1289311580047,0.006971113989136522,0.6840679647345813
TN,TCGA-LUAD,TCGA-44-6777-01,TCGA-91-6829-11,210.61166653966433,0.002650354769213421,0.558195634865386
TN,TCGA-LUAD,TCGA-44-5643-01,TCGA-50-5933-11,93.63977430775918,0.0064486375117167715,0.6038489611897082
TN,TCGA-LUAD,TCGA-55-7283-01,TCGA-KN-8419-11,122.99061975130981,0.005059179792999421,0.622231658174302
TN,TCGA-LUAD,TCGA-TQ-A7RG-01,TCGA-44-6777-11,104.0486964257152,0.004377510584290353,0.4554742698851822
TN,TCGA-LUAD,TCGA-64-5781-01,TCGA-55-6982-11,60.670141474501776,0.008561966801109256,0.519455737123286
TN,TCGA-LUAD,TCGA-49-AARE-01,TCGA-KN-8425-11,80.42397376089991,0.0080995623029788,0.6513989861295411
TN,TCGA-LUAD,TCGA-49-AAR3-01,TCGA-55-6986-11,118.4556500343286,0.005054507516281425,0.598734973444516
TN,TCGA-LUAD,TCGA-N6-A4V9-01,TCGA-91-6829-11,115.79256514128986,0.005010445351880909,0.5801723197945431
TN,TCGA-LUAD,TCGA-44-7662-01,TCGA-55-6969-11,195.05935929476027,0.003111947831621115,0.6070145501947333
TN,TCGA-LUAD,TCGA-86-8585-01,TCGA-KN-8435-11,113.25338331942628,0.005844320652962464,0.6618890871515976
TN,TCGA-LUAD,TCGA-TQ-A7RK-01,TCGA-73-4676-11,62.574286723119755,0.008453066064115097,0.5289445795854115
TN,TCGA-LUAD,TCGA-05-4382-01,TCGA-38-4632-11,149.5641922792017,0.003939602201899036,0.5892234212283939
TN,TCGA-LUAD,TCGA-49-AARN-01,TCGA-91-6828-11,138.99872884367912,0.0035960247657772617,0.4998428713334283
TN,TCGA-LUAD,TCGA-NJ-A4YP-01,TCGA-55-6981-11,174.83119638368035,0.003527700093818524,0.616752027885114
TN,TCGA-LUAD,TCGA-93-8067-01,TCGA-KN-8435-11,150.79890804408655,0.004271080869769433,0.6440743313292179
TN,TCGA-LUAD,TCGA-64-5774-01,TCGA-KN-8419-11,121.04211918225462,0.005342207009663756,0.6466320575599964
TN,TCGA-LUAD,TCGA-NJ-A4YQ-01,TCGA-49-6761-11,136.63077960243,0.004414847880691048,0.6032041077649538
TN,TCGA-LUAD,TCGA-NJ-A4YI-01,TCGA-50-5933-11,111.55081035660334,0.005255037828872675,0.5862037282653523
TN,TCGA-LUAD,TCGA-78-7153-01,TCGA-49-6761-11,141.55682265105844,0.004454594525521668,0.6305782472316466
TN,TCGA-LUAD,TCGA-55-7726-01,TCGA-55-6970-11,144.4197312375091,0.00413027240987642,0.5964928313720516
TN,TCGA-LUAD,TCGA-55-6971-01,TCGA-55-6971-11,106.44379133868838,0.002466399051043934,0.26253286594725955
TN,TCGA-LUAD,TCGA-49-4507-01,TCGA-KN-8433-11,58.75002747762563,0.011580384400855015,0.6803479017516993
TN,TCGA-LUAD,TCGA-50-5942-01,TCGA-44-5645-11,217.99465263466374,0.0022854361897478963,0.4982128683027821
TN,TCGA-LUAD,TCGA-55-6984-01,TCGA-91-6836-11,167.43908481868328,0.003554350357454439,0.595137170977131
TN,TCGA-LUAD,TCGA-73-7498-01,TCGA-50-6595-11,198.19381299923577,0.002176554904898376,0.43137971580399814
TN,TCGA-LUAD,TCGA-38-4631-01,TCGA-50-5932-11,46.84970832507525,0.011375596090970993,0.5329433588858572
TN,TCGA-LUAD,TCGA-49-4486-01,TCGA-91-6829-11,29.139375738093282,0.007478153499635017,0.21790872465300198
TN,TCGA-LUAD,TCGA-73-4670-01,TCGA-50-5935-11,96.8317139600834,0.005983020826295104,0.5793461612690294
TN,TCGA-LUAD,TCGA-73-4675-01,TCGA-49-6744-11,109.34073092641955,0.005379782252303804,0.5882293236918776
TN,TCGA-LUAD,TCGA-55-8094-01,TCGA-55-6980-11,73.6561998040312,0.007717138981935635,0.5684151307689291
TN,TCGA-LUAD,TCGA-86-A4D0-01,TCGA-50-5936-11,96.8126490572983,0.006429545270162117,0.6224613098382172
TN,TCGA-LUAD,TCGA-05-4420-01,TCGA-KN-8430-11,90.16418455373729,0.007021581605898484,0.6330951797733579
TN,TCGA-LUAD,TCGA-86-8073-01,TCGA-44-6776-11,129.66792083303878,0.00308671846354351,0.400248365364639
TN,TCGA-LUAD,TCGA-50-6594-01,TCGA-KN-8435-11,107.96445014168997,0.006133337684165255,0.6621824306042079
TN,TCGA-LUAD,TCGA-44-2665-01,TCGA-KN-8425-11,91.21577564579954,0.0071513191904858265,0.652313126850856
TN,TCGA-LUAD,TCGA-55-8205-01,TCGA-50-5931-11,129.87447200665807,0.0035619045374216843,0.46260047113576086
TN,TCGA-LUAD,TCGA-50-7109-01,TCGA-KN-8429-11,106.17624896224139,0.005944005723154144,0.631112231494602
TN,TCGA-LUAD,TCGA-NJ-A55O-01,TCGA-55-6972-11,201.2617031957447,0.002439599432963949,0.4909979369936974
TN,TCGA-LUAD,TCGA-44-A4SU-01,TCGA-91-6828-11,137.51592107873427,0.004283517520489114,0.5890518572869565
TN,TCGA-LUAD,TCGA-44-2662-01,TCGA-44-6148-11,126.6054361152737,0.004889226117514879,0.6190026048741577
TN,TCGA-LUAD,TCGA-55-6983-01,TCGA-KN-8433-11,132.60999106025042,0.0028967643477056317,0.38413989425289596
TN,TCGA-LUAD,TCGA-86-8668-01,TCGA-91-6847-11,172.96402738907994,0.0030175186708471693,0.5219221820314699
TN,TCGA-LUAD,TCGA-TQ-A7RQ-01,TCGA-44-6148-11,110.04861688231364,0.004091320147225865,0.45024412342495024
TN,TCGA-LUAD,TCGA-50-5045-01,TCGA-55-6986-11,73.27988015412883,0.007570181101789853,0.5547419638842114
TN,TCGA-LUAD,TCGA-97-7554-01,TCGA-50-5939-11,217.16206608551738,0.002591070727359276,0.5626822725270447
TN,TCGA-LUAD,TCGA-KN-8434-01,TCGA-44-6777-11,68.48530712973546,0.0048690895073381,0.3334610903522221
TN,TCGA-LUAD,TCGA-44-6778-01,TCGA-KN-8436-11,119.923230839835,0.0038156405958542122,0.45758394797847024
TN,TCGA-LUAD,TCGA-05-4424-01,TCGA-50-5930-11,78.92610287627812,0.003925540293118221,0.30982759701962365
TN,TCGA-LUAD,TCGA-97-7554-01,TCGA-44-6147-11,150.29649915748578,0.003688300621526705,0.5543386712558427
TN,TCGA-LUAD,TCGA-55-8620-01,TCGA-50-5933-11,108.09044644992652,0.005873382614477658,0.6348565489701267
TN,TCGA-LUAD,TCGA-KN-8422-01,TCGA-55-6982-11,18.34340770669983,0.01256287943012856,0.230446019356961
TN,TCGA-LUAD,TCGA-55-8207-01,TCGA-55-6979-11,203.713935224758,0.0022552938593205616,0.45943478717042335
TN,TCGA-LUAD,TCGA-05-4434-01,TCGA-KN-8433-11,62.34705847977518,0.003342025032460395,0.20836543013968079
TN,TCGA-LUAD,TCGA-55-7227-01,TCGA-49-4490-11,53.29914937150194,0.006786946787614737,0.36173849060951313
TN,TCGA-LUAD,TCGA-86-7714-01,TCGA-38-4626-11,126.52075928800369,0.00441778861679487,0.5589419701707865
TN,TCGA-LUAD,TCGA-55-6642-01,TCGA-44-2655-11,194.97147119156503,0.0031905847131535143,0.6220729954848582
TN,TCGA-LUAD,TCGA-75-6207-01,TCGA-44-3396-11,110.73767178069005,0.005156062654895349,0.5709703739584745
TN,TCGA-LUAD,TCGA-55-A48Y-01,TCGA-49-4490-11,88.27835061831034,0.006874841216540118,0.6068996433589398
TN,TCGA-LUAD,TCGA-50-8459-01,TCGA-KN-8434-11,142.9030924623237,0.0032251059654729054,0.4608776159847664
TN,TCGA-LUAD,TCGA-05-4390-01,TCGA-49-4490-11,89.05257287656445,0.006979767429532421,0.6215662476799069
TN,TCGA-LUAD,TCGA-55-8096-01,TCGA-44-5645-11,175.62818027576577,0.00327537358203303,0.5752479019357777
TN,TCGA-LUAD,TCGA-86-8671-01,TCGA-KN-8422-11,104.12805345061007,0.002700414957615016,0.2811889530453633
TN,TCGA-LUAD,TCGA-75-6207-01,TCGA-49-6761-11,107.74215726155444,0.005492193444922795,0.5917407698537502
TN,TCGA-LUAD,TCGA-44-7662-01,TCGA-55-6978-11,194.11075810796066,0.0032693230683953165,0.634610779306059
TN,TCGA-LUAD,TCGA-NJ-A55R-01,TCGA-55-6971-11,177.77737450319978,0.003367311205869092,0.5986317453146108
TN,TCGA-LUAD,TCGA-73-7499-01,TCGA-44-6776-11,77.45432437383617,0.00814904739986911,0.6311789606472282
TN,TCGA-LUAD,TCGA-75-5125-01,TCGA-38-4626-11,97.18460803229875,0.005849828745145218,0.568513313653012
TN,TCGA-LUAD,TCGA-05-4384-01,TCGA-50-5936-11,161.9817560010335,0.0016950419158376327,0.27456586602273575
TN,TCGA-LUAD,TCGA-05-4418-01,TCGA-73-4676-11,150.774762064348,0.003835087828322174,0.5782344548111529
TN,TCGA-LUAD,TCGA-44-4112-01,TCGA-38-4632-11,114.43542302543044,0.004506860114729399,0.5157444437454988
TN,TCGA-LUAD,TCGA-73-4658-01,TCGA-55-6984-11,211.73580415387536,0.002746506185463359,0.5815336957926771
TN,TCGA-LUAD,TCGA-05-4402-01,TCGA-KN-8426-11,149.50913878867416,0.0034851526091065786,0.5210621651346253
TN,TCGA-LUAD,TCGA-55-6972-01,TCGA-KN-8432-11,101.98176620797965,0.006376326063908715,0.6502689939153856
TN,TCGA-LUAD,TCGA-75-7027-01,TCGA-49-4490-11,65.58410336860842,0.00905317962369339,0.5937446682548868
TN,TCGA-LUAD,TCGA-86-8279-01,TCGA-44-6144-11,157.2652333853194,0.003700798092689554,0.5820068757587675
TN,TCGA-LUAD,TCGA-05-4405-01,TCGA-50-5935-11,196.0823420278901,0.0025607212550065963,0.5021122209622914
TN,TCGA-LUAD,TCGA-75-5146-01,TCGA-KN-8419-11,110.41940756056931,0.005566718989947428,0.6146738129261657
TN,TCGA-LUAD,TCGA-64-1678-01,TCGA-55-6986-11,18.044782258261176,0.023111570467032036,0.4170432567240526
TN,TCGA-LUAD,TCGA-50-5931-01,TCGA-55-6980-11,134.52141743166277,0.004746273363143991,0.6384754203282748
TN,TCGA-LUAD,TCGA-KN-8419-01,TCGA-KN-8419-11,49.80894135810289,0.0052227837239592675,0.2601413282327414
TN,TCGA-LUAD,TCGA-44-6148-01,TCGA-38-4627-11,68.8327551718043,0.005427247904884603,0.37357242629360965
TN,TCGA-LUAD,TCGA-38-A44F-01,TCGA-KN-8419-11,87.25917261045589,0.0051650123923881,0.450694707882537
TN,TCGA-LUAD,TCGA-44-8119-01,TCGA-55-6985-11,186.78958428267555,0.0030391263450002294,0.56767714656512
TN,TCGA-LUAD,TCGA-KN-8426-01,TCGA-44-2661-11,31.43156174438014,0.007728680348600041,0.2429244935795996
TN,TCGA-LUAD,TCGA-97-A4M0-01,TCGA-55-6980-11,186.07584926124986,0.0029399356356411962,0.547051020175348
TN,TCGA-LUAD,TCGA-73-4662-01,TCGA-91-6831-11,125.19577062110166,0.004146550176598608,0.5191305447783279
TN,TCGA-LUAD,TCGA-55-7570-01,TCGA-49-6742-11,109.94294707612318,0.005491121242854441,0.6037100521917216
TN,TCGA-LUAD,TCGA-75-7027-01,TCGA-55-6983-11,159.31431070320104,0.0037339954253938915,0.5948789073655338
TN,TCGA-LUAD,TCGA-93-A4JO-01,TCGA-55-6984-11,84.73334690632471,0.004052876051814939,0.34341375246677086
TN,TCGA-LUAD,TCGA-L3-A4E7-01,TCGA-44-2668-11,135.89458455811416,0.0037131903016263132,0.5046024534247264
TN,TCGA-LUAD,TCGA-49-AARO-01,TCGA-KN-8428-11,121.02299422211149,0.004211516318611471,0.5096903150936443
TN,TCGA-LUAD,TCGA-75-6207-01,TCGA-55-6972-11,106.82021548866207,0.005521094134146469,0.589764465142714
TN,TCGA-LUAD,TCGA-50-5944-01,TCGA-55-6978-11,211.79016906853406,0.002424260972697174,0.5134346412737832
TN,TCGA-LUAD,TCGA-55-6978-01,TCGA-44-6778-11,207.34496972127397,0.0025639217215929957,0.5316162717314163
TN,TCGA-LUAD,TCGA-55-8096-01,TCGA-55-6979-11,181.86074873369344,0.0029830871769473636,0.5425064675375274
TN,TCGA-LUAD,TCGA-55-7815-01,TCGA-50-5932-11,57.83588476624878,0.01039137939669717,0.6009946213497493
TN,TCGA-LUAD,TCGA-49-4506-01,TCGA-49-6742-11,26.297978157019173,0.01269989826191521,0.33398164708821193
TN,TCGA-LUAD,TCGA-75-5122-01,TCGA-50-5931-11,150.82590074354485,0.003872332491211719,0.5840480359655025
TN,TCGA-LUAD,TCGA-86-7701-01,TCGA-91-6847-11,152.1879814897081,0.004168914628430614,0.6344587023037717
TN,TCGA-LUAD,TCGA-97-A4M6-01,TCGA-KN-8430-11,73.06916344435842,0.004020697191803934,0.2937889802681946
TN,TCGA-LUAD,TCGA-44-2655-01,TCGA-KN-8430-11,96.79892335270704,0.005183604796695461,0.5017673634060484
TN,TCGA-LUAD,TCGA-MP-A4T8-01,TCGA-55-6972-11,155.38640950380153,0.0039465295960888595,0.6132370639367359
TN,TCGA-LUAD,TCGA-TQ-A7RP-01,TCGA-55-6969-11,100.32051154548485,0.003950637534551644,0.396329978397014
TN,TCGA-LUAD,TCGA-67-6217-01,TCGA-55-6975-11,178.94325458728107,0.002621971621538513,0.4691841353935924
TN,TCGA-LUAD,TCGA-78-7153-01,TCGA-KN-8433-11,141.85179988312515,0.004629785912682187,0.6567434647875054
TN,TCGA-LUAD,TCGA-TQ-A7RP-01,TCGA-KN-8430-11,172.28955298883062,0.00388015813583,0.668510710748125
TN,TCGA-LUAD,TCGA-97-8552-01,TCGA-55-6982-11,136.56274866329068,0.002737890202714802,0.37389381162102747
TN,TCGA-LUAD,TCGA-MT-A51W-01,TCGA-49-6743-11,108.33397383703522,0.0055046203096409865,0.5963373926074593
TN,TCGA-LUAD,TCGA-55-7994-01,TCGA-55-6975-11,187.83714332030442,0.003188051148814843,0.5988344205523949
TN,TCGA-LUAD,TCGA-86-8054-01,TCGA-KN-8435-11,137.05883946308901,0.004704028339316612,0.6447286649882167
TN,TCGA-LUAD,TCGA-50-8459-01,TCGA-55-6981-11,291.07486618969364,0.0018928138180347427,0.5509505288064659
TN,TCGA-LUAD,TCGA-55-A4DG-01,TCGA-44-2668-11,108.21488304004991,0.004818724281314345,0.5214576845046804
TN,TCGA-LUAD,TCGA-78-7159-01,TCGA-KN-8427-11,162.00063324097653,0.0038275482870681323,0.6200652462654525
TN,TCGA-LUAD,TCGA-50-5935-01,TCGA-50-5935-11,180.78550695224993,0.002953692421453455,0.5339847817934815
TN,TCGA-LUAD,TCGA-N6-A4V9-01,TCGA-44-2661-11,90.5580266603495,0.004614806944633557,0.41790781032449165
TN,TCGA-LUAD,TCGA-93-A4JP-01,TCGA-91-6831-11,66.02907567293292,0.0032276098346075213,0.21311609401200254
TN,TCGA-LUAD,TCGA-KN-8429-01,TCGA-KN-8426-11,44.93270809774368,0.0047619167401038555,0.2139658148688457
TN,TCGA-LUAD,TCGA-49-AAQV-01,TCGA-44-2662-11,106.3531141636258,0.005790695962866017,0.6158585488255366
TN,TCGA-LUAD,TCGA-NJ-A55A-01,TCGA-KN-8435-11,197.30932598431042,0.0023373397541658547,0.4611789314907986
TN,TCGA-LUAD,TCGA-64-1680-01,TCGA-44-2665-11,104.12847233679206,0.005075027276912385,0.5284548374124364
TN,TCGA-LUAD,TCGA-55-7914-01,TCGA-50-5935-11,174.88361849608498,0.003510227666976216,0.6138813161458709
TN,TCGA-LUAD,TCGA-55-8621-01,TCGA-38-4627-11,17.30267926508362,0.004453327463463009,0.07705449676268883
TN,TCGA-LUAD,TCGA-49-AAQV-01,TCGA-55-6983-11,103.4658026977499,0.005425435400789592,0.5613470287274835
TN,TCGA-LUAD,TCGA-MP-A4T4-01,TCGA-44-6777-11,172.35160078425642,0.0031983741186514345,0.55124489925651
TN,TCGA-LUAD,TCGA-78-7167-01,TCGA-91-6835-11,174.94242292367883,0.0025721054853003,0.4499703656137192
TN,TCGA-LUAD,TCGA-05-4425-01,TCGA-44-2657-11,233.07929983759635,0.002390566750167685,0.5571916243441222
TN,TCGA-LUAD,TCGA-73-4670-01,TCGA-49-6745-11,118.41438346505288,0.005450402402222101,0.6454060400955732
TN,TCGA-LUAD,TCGA-78-8655-01,TCGA-55-6984-11,178.1558450633372,0.0029611878455603436,0.5275529230170859
TN,TCGA-LUAD,TCGA-TQ-A7RM-01,TCGA-44-2662-11,85.6771980642157,0.006330355800078568,0.5423671477002882
TN,TCGA-LUAD,TCGA-91-6831-01,TCGA-KN-8437-11,160.14645135791656,0.003999039788515191,0.6404320309698209
TN,TCGA-LUAD,TCGA-86-8055-01,TCGA-50-5930-11,131.5222122718392,0.0029988416063456216,0.3944142823194121
TN,TCGA-LUAD,TCGA-55-7570-01,TCGA-44-2665-11,105.5714531607609,0.005947807861212072,0.6279187190291557
TN,TCGA-LUAD,TCGA-NJ-A4YP-01,TCGA-50-6595-11,155.36743375590152,0.004086644151533009,0.6349314144972471
TN,TCGA-LUAD,TCGA-50-5045-01,TCGA-50-5931-11,75.75839489497567,0.007131701976348092,0.5402862945974571
TN,TCGA-LUAD,TCGA-55-8094-01,TCGA-55-6978-11,67.24335562247754,0.007390989931015848,0.49699496433344936
TN,TCGA-LUAD,TCGA-50-5932-01,TCGA-49-4490-11,65.93036406997085,0.00883878452712436,0.5827442818093342
TN,TCGA-LUAD,TCGA-55-8301-01,TCGA-49-4490-11,73.51894559971082,0.007516745029456253,0.552623168907491
TN,TCGA-LUAD,TCGA-64-1677-01,TCGA-55-6978-11,45.96982636865055,0.010192113546560078,0.46852969006493794
TN,TCGA-LUAD,TCGA-KN-8433-01,TCGA-55-6970-11,19.700899074254114,0.016959999886682925,0.33412724606690153
TN,TCGA-LUAD,TCGA-64-1680-01,TCGA-73-4676-11,174.70324650842838,0.003124662493923392,0.5458886819315389
TN,TCGA-LUAD,TCGA-91-A4BD-01,TCGA-91-6828-11,53.01985479735344,0.007510595056873553,0.39821065935715627
TN,TCGA-LUAD,TCGA-75-6214-01,TCGA-55-6986-11,122.53300122772406,0.004476398688645794,0.5485065660116175
TN,TCGA-LUAD,TCGA-91-6840-01,TCGA-38-4627-11,63.24105078859239,0.007339691766691598,0.46416981978995675
TN,TCGA-LUAD,TCGA-44-5645-01,TCGA-55-6971-11,201.08994739358195,0.0024144810730800893,0.48552787196847447
TN,TCGA-LUAD,TCGA-55-8301-01,TCGA-55-6978-11,172.29766579931808,0.0033681408162739308,0.5803228007274082
TN,TCGA-LUAD,TCGA-73-7499-01,TCGA-55-6985-11,79.78808790844444,0.006843493376981272,0.546029251163439
TN,TCGA-LUAD,TCGA-44-A479-01,TCGA-44-6778-11,195.95560606878675,0.003158131803291205,0.6188536315590385
TN,TCGA-LUAD,TCGA-44-5645-01,TCGA-91-6829-11,124.0778041713048,0.00388528863874584,0.48207808286730175
TN,TCGA-LUAD,TCGA-55-6978-01,TCGA-44-6144-11,204.152686895999,0.0027312234836196496,0.557586612694402
TN,TCGA-LUAD,TCGA-97-8174-01,TCGA-38-4627-11,65.54657477370071,0.006899219743394637,0.4522202227906088
TN,TCGA-LUAD,TCGA-55-8510-01,TCGA-KN-8419-11,93.37365587930715,0.005656148351288051,0.528135249755481
TN,TCGA-LUAD,TCGA-91-6849-01,TCGA-55-6985-11,164.4171839612652,0.0025460298483830877,0.4186110579524743
TN,TCGA-LUAD,TCGA-50-7109-01,TCGA-KN-8422-11,142.80191994795675,0.0045837949411885424,0.6545747182494553
TN,TCGA-LUAD,TCGA-50-5930-01,TCGA-49-6745-11,101.31467359862789,0.005419733261612459,0.5490985063918932
TN,TCGA-LUAD,TCGA-73-4675-01,TCGA-44-6146-11,117.95153064256503,0.005175254969425693,0.6104292451093016
TN,TCGA-LUAD,TCGA-L3-A4E7-01,TCGA-44-6148-11,150.18214455391808,0.003849001797740997,0.578051344376629
TN,TCGA-LUAD,TCGA-55-7727-01,TCGA-50-6595-11,95.75666936920922,0.006238588656892469,0.5973864713485512
TN,TCGA-LUAD,TCGA-78-7153-01,TCGA-91-6847-11,117.63445781594115,0.004988449574752248,0.5868135610681429
TN,TCGA-LUAD,TCGA-TQ-A8XE-01,TCGA-49-4512-11,49.130729028111126,0.012123297399996295,0.5956264394864221
TN,TCGA-LUAD,TCGA-44-2655-01,TCGA-38-4632-11,183.97632912202863,0.0022377142371689087,0.41168645097843637
TN,TCGA-LUAD,TCGA-97-A4LX-01,TCGA-49-6743-11,109.90836847542879,0.0036775572698163218,0.4041943195004642
