pair,ct_i,ct_j,organ_i,organ_j,same_organ,same_ct,omega,js_raw,spearman_dist,cosine_dist,marker_jaccard_dist
Live|macrophage vs Live|neutrophil,macrophage,neutrophil,Liver,Liver,True,False,9.311790623812561,0.00862385412157808,0.645696724849709,0.4229711890220642,0.8304093567251463
Live|macrophage vs Live|intrahepatic c..,macrophage,intrahepatic cholangiocyte,Liver,Liver,True,False,28.16902688619059,0.009727615650019327,0.35656780739590366,0.3499820828437805,0.7951807228915663
Live|macrophage vs Live|liver dendriti..,macrophage,liver dendritic cell,Liver,Liver,True,False,29.030387163963972,0.0029847245936066875,0.2700728614743221,0.10362893342971802,0.5185185185185186
Live|macrophage vs Live|plasma cell,macrophage,plasma cell,Liver,Liver,True,False,13.970721262275143,0.006548730592291144,0.36646527213692837,0.27718859910964966,0.717948717948718
Live|macrophage vs Kidn|kidney epi,macrophage,kidney epithelial cell,Liver,Kidney,False,False,20.333799383309113,0.01066672085620207,0.328483213381659,0.3633264899253845,0.8235294117647058
Live|macrophage vs Kidn|b cell,macrophage,b cell,Liver,Kidney,False,False,16.87695367204171,0.006167133821842922,0.27605424684991986,0.25354963541030884,0.6254295532646048
Live|macrophage vs Kidn|macrophage,macrophage,macrophage,Liver,Kidney,False,True,20.67585526918082,0.0021482998447859033,0.2004438227618257,0.07505548000335693,0.48484848484848486
"Live|macrophage vs Kidn|cd8-positive, ..",macrophage,"cd8-positive, alpha-beta t cell",Liver,Kidney,False,False,14.479414215402548,0.005927276227687877,0.27136158627873785,0.251015841960907,0.6666666666666667
Live|macrophage vs Kidn|cd4-positive h..,macrophage,cd4-positive helper t cell,Liver,Kidney,False,False,15.093850829305952,0.0059998572760962265,0.2791812093706856,0.24906319379806519,0.6301369863013699
Live|macrophage vs Kidn|nk cell,macrophage,nk cell,Liver,Kidney,False,False,23.048113625189526,0.0066928559802253585,0.28189267920318384,0.2721629738807678,0.7381703470031546
Live|macrophage vs Kidn|EC,macrophage,endothelial cell,Liver,Kidney,False,False,11.095481394132326,0.007596943688160891,0.3045128391743215,0.31794917583465576,0.8405797101449275
Live|macrophage vs Hear|cardio,macrophage,cardiac muscle cell,Liver,Heart,False,False,20.8975081573724,0.010900083945937966,0.30440114525085926,0.3700421452522278,0.7915407854984894
