sample,cancer,type,stromal_score,immune_score,admix
TCGA-DD-A116-01,TCGA-LIHC,Tumor,794.0669014629493,7962.652025434541,8756.71892689749
TCGA-AR-A0TZ-01,TCGA-BRCA,Tumor,11048.049405715876,11487.499751648753,22535.54915736463
TCGA-22-4591-01,TCGA-LUSC,Tumor,5786.301941642381,13281.153362872825,19067.455304515206
TCGA-78-7146-01,TCGA-LUAD,Tumor,7083.356493083451,14195.376271129197,21278.732764212647
TCGA-22-5478-11,TCGA-LUSC,Normal,12200.133470852848,18916.572882295575,31116.706353148424
TCGA-AO-A0J7-01,TCGA-BRCA,Tumor,6527.7554591543085,8697.603124863686,15225.358584017995
TCGA-35-4122-01,TCGA-LUAD,Tumor,11134.811155965985,18126.091559294033,29260.902715260017
TCGA-D8-A1XY-01,TCGA-BRCA,Tumor,13775.988090397037,11296.97676755027,25072.964857947307
TCGA-L5-A43I-01,TCGA-LUSC,Tumor,2848.123148446499,10159.658313716162,13007.78146216266
TCGA-BH-A0BM-11,TCGA-BRCA,Normal,7934.248410340977,12723.10502935891,20657.353439699888
TCGA-A2-A0CK-01,TCGA-BRCA,Tumor,11593.790098876158,13913.339222470651,25507.12932134681
TCGA-G3-AAV5-01,TCGA-LIHC,Tumor,-2889.3430722666963,6242.552572370114,3353.2095001034177
TCGA-BH-A0E1-11,TCGA-BRCA,Normal,7066.068882644537,11707.315631213172,18773.38451385771
TCGA-A2-A0YH-01,TCGA-BRCA,Tumor,13876.562143390827,16419.03607073156,30295.598214122387
TCGA-78-8648-01,TCGA-LUAD,Tumor,16121.68205693927,18985.00122838887,35106.68328532814
TCGA-DD-A11B-01,TCGA-LIHC,Tumor,257.3008258206464,5887.768832130034,6145.06965795068
TCGA-DX-A48N-01,TCGA-KIRC,Tumor,11043.144135181868,12258.1856935613,23301.329828743168
TCGA-G3-A5SK-01,TCGA-LIHC,Tumor,2071.7137980573716,12279.901920254622,14351.615718311994
TCGA-A2-A4S2-01,TCGA-BRCA,Tumor,13239.595512511132,16054.502260488789,29294.09777299992
TCGA-DD-AAD5-01,TCGA-LIHC,Tumor,850.3085493332474,10436.804320326668,11287.112869659915
TCGA-AQ-A7U7-01,TCGA-BRCA,Tumor,15758.528409834424,18465.508534699522,34224.036944533946
TCGA-TQ-A7RF-01,TCGA-LUAD,Tumor,3887.108535825191,8550.139096395458,12437.24763222065
TCGA-B0-4700-01,TCGA-KIRC,Tumor,14625.467830423233,18727.66127423183,33353.12910465506
TCGA-B0-5092-01,TCGA-KIRC,Tumor,11252.647919548264,18612.222010533467,29864.86993008173
TCGA-E2-A10A-01,TCGA-BRCA,Tumor,10781.179923088504,11678.783959745986,22459.96388283449
TCGA-XM-A8R8-01,TCGA-KIRC,Tumor,12156.302619859369,20338.084000410865,32494.386620270234
TCGA-CZ-4859-01,TCGA-KIRC,Tumor,7400.5912588804895,14074.359440935314,21474.950699815803
TCGA-C8-A12P-01,TCGA-BRCA,Tumor,12502.10462833849,13798.40862714528,26300.51325548377
TCGA-DD-A73E-01,TCGA-LIHC,Tumor,-2362.376866327937,1360.7127976169504,-1001.6640687109866
TCGA-94-8491-01,TCGA-LUSC,Tumor,7545.387446231602,15516.195951241545,23061.583397473147
TCGA-77-7142-11,TCGA-LUSC,Normal,13243.405189626374,17883.396274309223,31126.801463935597
TCGA-BH-A0BJ-11,TCGA-BRCA,Normal,12469.364882149242,12753.130691851682,25222.495574000925
TCGA-DD-AADJ-01,TCGA-LIHC,Tumor,-2180.0317045337833,7279.9336979570435,5099.90199342326
TCGA-86-7953-01,TCGA-LUAD,Tumor,11656.914776828617,16901.716114126186,28558.630890954802
TCGA-GM-A5PX-01,TCGA-BRCA,Tumor,13075.39878455635,12922.666659162187,25998.065443718537
TCGA-A7-A13F-01,TCGA-BRCA,Tumor,10511.799112689547,10234.091080883703,20745.89019357325
TCGA-EU-5907-01,TCGA-KIRC,Tumor,8553.674875156008,12825.212201714672,21378.88707687068
TCGA-DX-A3M1-01,TCGA-KIRC,Tumor,14242.14530447299,14133.361415081457,28375.506719554447
TCGA-60-2697-01,TCGA-LUSC,Tumor,14234.949247699758,18969.193380489578,33204.14262818934
TCGA-D8-A1X9-01,TCGA-BRCA,Tumor,12934.540330694097,14321.277029128152,27255.81735982225
TCGA-L5-A891-01,TCGA-LUSC,Tumor,4167.9397202988075,8716.423854664568,12884.363574963376
TCGA-AR-A1AN-01,TCGA-BRCA,Tumor,13653.736939046303,13646.69383849711,27300.430777543414
TCGA-AL-3468-01,TCGA-KIRC,Tumor,-229.3062796983795,7542.705376628528,7313.3990969301485
TCGA-44-5643-01,TCGA-LUAD,Tumor,5791.459767802138,14846.834614957075,20638.294382759213
TCGA-21-5784-01,TCGA-LUSC,Tumor,9158.5633844435,16105.799509488705,25264.362893932204
TCGA-D8-A1Y0-01,TCGA-BRCA,Tumor,14296.217108234701,16120.963518398388,30417.18062663309
TCGA-DD-A4NH-01,TCGA-LIHC,Tumor,5513.27863883819,12808.387017069395,18321.665655907585
TCGA-EW-A1PG-01,TCGA-BRCA,Tumor,12689.362174909624,11968.369220205237,24657.73139511486
TCGA-AN-A0FN-01,TCGA-BRCA,Tumor,16565.447191238894,17423.396437531566,33988.84362877046
TCGA-L5-A8NV-01,TCGA-LUSC,Tumor,11208.493370499247,16032.085280862037,27240.578651361284
TCGA-98-A53D-01,TCGA-LUSC,Tumor,15144.295342394045,17927.78203625506,33072.077378649105
TCGA-UB-AA0V-01,TCGA-LIHC,Tumor,7363.102755502772,13182.546398062714,20545.649153565486
TCGA-EW-A1PF-01,TCGA-BRCA,Tumor,14383.10691485844,14839.382445436593,29222.489360295032
TCGA-AO-A03L-01,TCGA-BRCA,Tumor,13286.887442713876,14571.492068941738,27858.379511655614
TCGA-BW-A5NP-01,TCGA-KIRC,Tumor,-4081.9676510193676,2343.584593498963,-1738.3830575204047
TCGA-AN-A0FY-01,TCGA-BRCA,Tumor,11164.840375580246,12194.05435022731,23358.894725807557
TCGA-77-7138-01,TCGA-LUSC,Tumor,4553.41786187168,11422.64986977389,15976.06773164557
TCGA-DD-A4NL-01,TCGA-LIHC,Tumor,2627.2436895567225,9606.63974998839,12233.883439545112
TCGA-EP-A3JL-01,TCGA-LIHC,Tumor,4539.747843987574,14040.378259346235,18580.12610333381
TCGA-73-7498-01,TCGA-LUAD,Tumor,11153.859541542191,15705.605556313818,26859.46509785601
TCGA-E9-A1R3-01,TCGA-BRCA,Tumor,13061.543796354792,14122.067554352336,27183.611350707128
TCGA-E2-A1IN-01,TCGA-BRCA,Tumor,13305.459174010499,10715.344718561053,24020.803892571552
TCGA-75-6214-01,TCGA-LUAD,Tumor,5201.710367573909,11445.796059305994,16647.506426879903
TCGA-93-7348-01,TCGA-LUAD,Tumor,12762.051952547317,15717.464999359774,28479.51695190709
TCGA-97-8174-01,TCGA-LUAD,Tumor,12666.347598872639,16538.356153974953,29204.703752847592
TCGA-CJ-4640-01,TCGA-KIRC,Tumor,11970.48570749148,18053.29151089016,30023.77721838164
TCGA-A2-A25E-01,TCGA-BRCA,Tumor,11530.106952849845,12614.790680003996,24144.89763285384
TCGA-HU-A4H3-01,TCGA-LIHC,Tumor,5664.200189394203,13619.033661794852,19283.233851189056
TCGA-B0-4839-01,TCGA-KIRC,Tumor,8993.907787816574,16142.252890512977,25136.16067832955
TCGA-CJ-6033-01,TCGA-KIRC,Tumor,10759.90477945987,15788.009832739303,26547.914612199173
TCGA-55-8620-01,TCGA-LUAD,Tumor,6416.165000907571,15052.496708114817,21468.661709022388
TCGA-CZ-5468-01,TCGA-KIRC,Tumor,10508.409175910067,15674.551885710582,26182.96106162065
TCGA-DD-AAD1-01,TCGA-LIHC,Tumor,10702.553309684849,16229.501966407148,26932.055276091996
TCGA-EW-A1IY-01,TCGA-BRCA,Tumor,14309.641684736034,16550.6246659922,30860.266350728234
TCGA-B6-A0X4-01,TCGA-BRCA,Tumor,3188.9949865411872,4677.251932285235,7866.246918826422
TCGA-D8-A1XQ-01,TCGA-BRCA,Tumor,11756.738277188128,16223.550902155232,27980.28917934336
TCGA-44-2662-11,TCGA-LUAD,Normal,13626.485831315327,18618.749328466674,32245.235159782
TCGA-A2-A0CL-01,TCGA-BRCA,Tumor,15118.879709351651,19022.63201662616,34141.51172597781
TCGA-CJ-4892-01,TCGA-KIRC,Tumor,11672.761753064286,17109.91443490594,28782.676187970224
TCGA-A7-A0CH-11,TCGA-BRCA,Normal,12794.770356007637,16112.344613029363,28907.114969037
TCGA-C8-A27A-01,TCGA-BRCA,Tumor,9228.848547954301,10388.434582312602,19617.283130266904
TCGA-B0-5088-01,TCGA-KIRC,Tumor,11965.381238154067,17429.016689484957,29394.397927639024
TCGA-DD-AADF-01,TCGA-LIHC,Tumor,-4019.7571532897055,3489.692694533598,-530.0644587561073
TCGA-B8-5162-01,TCGA-KIRC,Tumor,12852.666065370544,19396.6170986665,32249.283164037042
TCGA-E9-A1R7-01,TCGA-BRCA,Tumor,8536.590020641994,8560.604147817532,17097.194168459526
TCGA-AY-6196-01,TCGA-KIRC,Tumor,15628.241721038936,18723.609712855305,34351.85143389424
TCGA-E9-A249-01,TCGA-BRCA,Tumor,8224.093340668955,12272.008667669452,20496.102008338406
TCGA-77-7141-01,TCGA-LUSC,Tumor,9012.5791185149,12526.86219390533,21539.44131242023
TCGA-90-7766-01,TCGA-LUSC,Tumor,7341.013031053048,16136.685995381933,23477.69902643498
TCGA-B0-5711-01,TCGA-KIRC,Tumor,12329.794106266188,16612.454551722487,28942.248657988675
TCGA-49-AAR2-01,TCGA-LUAD,Tumor,3684.4806672979794,14459.663283555205,18144.143950853184
TCGA-XR-A8TC-01,TCGA-LIHC,Tumor,1257.7981586830756,5223.191824248926,6480.989982932002
TCGA-A8-A07P-01,TCGA-BRCA,Tumor,12162.157641831069,13328.744091280689,25490.901733111757
TCGA-BH-A1F5-01,TCGA-BRCA,Tumor,10525.013819022995,9308.449812646071,19833.463631669067
TCGA-43-2581-01,TCGA-LUSC,Tumor,12719.373608916441,17613.10484080896,30332.4784497254
TCGA-A7-A0DC-11,TCGA-BRCA,Normal,13458.867152487659,12905.087364761133,26363.954517248792
TCGA-DX-A6YR-01,TCGA-KIRC,Tumor,13155.586974293885,14324.254339814852,27479.841314108737
TCGA-B3-A6W5-01,TCGA-KIRC,Tumor,4834.313074532103,13334.31098641174,18168.624060943843
TCGA-DD-AAE3-01,TCGA-LIHC,Tumor,1790.4699874909747,4887.6876824818755,6678.15766997285
TCGA-B8-4151-01,TCGA-KIRC,Tumor,7120.567540984986,13671.657717110345,20792.22525809533
TCGA-55-6543-01,TCGA-LUAD,Tumor,10375.981099977904,15836.646354865075,26212.62745484298
TCGA-49-4501-01,TCGA-LUAD,Tumor,11914.859441638862,16560.424535695736,28475.2839773346
TCGA-78-7156-01,TCGA-LUAD,Tumor,5027.390071860042,12376.417297628908,17403.80736948895
TCGA-A8-A08F-01,TCGA-BRCA,Tumor,12524.58563615206,16188.15042909185,28712.73606524391
TCGA-TQ-A7RJ-01,TCGA-LUAD,Tumor,4944.309942351552,8829.437161507103,13773.747103858655
TCGA-RC-A6M4-01,TCGA-LIHC,Tumor,-3666.7946592522458,-2438.655779548524,-6105.45043880077
TCGA-G3-A7M7-01,TCGA-LIHC,Tumor,-1017.0877474894041,4545.225811081389,3528.138063591985
TCGA-85-8354-01,TCGA-LUSC,Tumor,1955.755194621539,10781.286636733184,12737.041831354723
TCGA-CC-A3MB-01,TCGA-LIHC,Tumor,980.4600675121364,8584.134506470498,9564.594573982635
TCGA-49-AARQ-01,TCGA-LUAD,Tumor,2158.006008270866,14242.166647201931,16400.172655472797
TCGA-Q2-A5QZ-01,TCGA-KIRC,Tumor,2137.5490025848194,10430.625600299423,12568.174602884243
TCGA-AN-A0XL-01,TCGA-BRCA,Tumor,13613.541466215083,12739.60295882716,26353.144425042243
TCGA-L5-A8NU-01,TCGA-LUSC,Tumor,15135.167768652016,18263.560076376798,33398.727845028814
TCGA-E9-A1ND-01,TCGA-BRCA,Tumor,11857.376358368729,17713.20579664465,29570.582155013377
TCGA-AN-A03X-01,TCGA-BRCA,Tumor,13763.41722305318,12838.55140730026,26601.96863035344
TCGA-XR-A8TG-01,TCGA-LIHC,Tumor,6306.018733985562,11152.418907338953,17458.437641324515
TCGA-A8-A08R-01,TCGA-BRCA,Tumor,12395.590182457254,16148.221740372337,28543.81192282959
TCGA-63-A5MW-01,TCGA-LUSC,Tumor,11549.930790910763,12085.533687826002,23635.464478736765
TCGA-B1-A656-01,TCGA-KIRC,Tumor,7701.128896405869,16754.863910554148,24455.992806960017
TCGA-A2-A0YC-01,TCGA-BRCA,Tumor,12341.546835667457,14105.65143867835,26447.198274345807
TCGA-GM-A2DC-01,TCGA-BRCA,Tumor,8228.347657970382,11531.490673109252,19759.838331079634
TCGA-L5-A4OR-11,TCGA-LUSC,Normal,-1997.295259375791,4353.489848554986,2356.1945891791947
TCGA-93-A4JN-01,TCGA-LUAD,Tumor,12222.3832657696,15858.903264024808,28081.286529794408
TCGA-Q1-A5R1-01,TCGA-LUSC,Tumor,3664.6105866576945,13111.27591189933,16775.886498557025
TCGA-A2-A3XT-01,TCGA-BRCA,Tumor,10780.080772548248,16392.681357615937,27172.762130164185
TCGA-AN-A04C-01,TCGA-BRCA,Tumor,7840.756586232754,12452.539697503958,20293.296283736712
TCGA-BC-A10T-11,TCGA-LIHC,Normal,601.2958165831078,10197.10057451452,10798.396391097627
TCGA-60-2708-01,TCGA-LUSC,Tumor,12041.030540871016,11429.68229895861,23470.712839829626
TCGA-B8-A54J-01,TCGA-KIRC,Tumor,11419.789944096341,16725.204631574798,28144.99457567114
TCGA-FV-A2QR-11,TCGA-LIHC,Normal,8557.224882402516,16576.047413277574,25133.27229568009
TCGA-A2-A0YT-01,TCGA-BRCA,Tumor,10778.718395017775,13445.008607164611,24223.727002182386
TCGA-91-6847-01,TCGA-LUAD,Tumor,-632.4811006814562,7783.824856793493,7151.343756112037
TCGA-EP-A2KB-01,TCGA-LIHC,Tumor,-3441.9241100512627,5069.204034968978,1627.279924917715
TCGA-22-4593-01,TCGA-LUSC,Tumor,11712.651313447404,12840.89555036183,24553.546863809235
TCGA-CJ-5679-11,TCGA-KIRC,Normal,10837.976481911162,13542.519978555956,24380.49646046712
TCGA-HE-A5NL-01,TCGA-KIRC,Tumor,3549.0219238567734,16055.839738168837,19604.86166202561
TCGA-55-6642-01,TCGA-LUAD,Tumor,14484.8085753644,16530.285045315304,31015.093620679705
TCGA-34-5240-01,TCGA-LUSC,Tumor,9712.641970375142,13462.036547734791,23174.678518109933
TCGA-UZ-A9PR-01,TCGA-KIRC,Tumor,3318.7979068141067,9780.664804618627,13099.462711432734
TCGA-B0-4836-01,TCGA-KIRC,Tumor,12216.090717854695,17266.32462392023,29482.415341774926
TCGA-DX-A3UF-01,TCGA-KIRC,Tumor,11658.476353162503,13997.98092831302,25656.457281475523
TCGA-33-6737-01,TCGA-LUSC,Tumor,9777.047212063815,15054.638095251492,24831.685307315307
TCGA-BH-A1EO-01,TCGA-BRCA,Tumor,15440.692490505662,15375.992007733355,30816.684498239018
TCGA-E2-A107-01,TCGA-BRCA,Tumor,7984.257981361694,11574.517614646105,19558.7755960078
TCGA-55-8203-01,TCGA-LUAD,Tumor,10547.082200743786,16632.41711752149,27179.499318265276
TCGA-DX-A8BG-01,TCGA-KIRC,Tumor,11953.628508752798,19482.628296282328,31436.256805035126
TCGA-BH-A203-11,TCGA-BRCA,Normal,11216.941534036781,12774.12482288264,23991.066356919422
TCGA-CJ-4891-01,TCGA-KIRC,Tumor,10052.617413854477,16980.171985698344,27032.78939955282
TCGA-90-A4ED-01,TCGA-LUSC,Tumor,8818.161086385422,12911.788981647329,21729.95006803275
TCGA-DX-A48J-01,TCGA-KIRC,Tumor,9690.214319383918,12229.522408599001,21919.73672798292
TCGA-66-2771-01,TCGA-LUSC,Tumor,9135.438537640337,17857.141160595307,26992.579698235644
TCGA-CC-A123-01,TCGA-LIHC,Tumor,-3805.220042015684,2497.234456237413,-1307.9855857782713
TCGA-A2-A04W-01,TCGA-BRCA,Tumor,10622.607004208603,10851.906169663995,21474.513173872598
TCGA-94-A5I4-01,TCGA-LUSC,Tumor,6848.895944346805,11742.915303079975,18591.81124742678
TCGA-85-A53L-01,TCGA-LUSC,Tumor,7167.927056496035,11880.600804573598,19048.527861069633
TCGA-LD-A74U-01,TCGA-BRCA,Tumor,14307.92003793512,15027.141546137751,29335.06158407287
TCGA-50-6595-11,TCGA-LUAD,Normal,12818.389642697835,18503.021937927664,31321.4115806255
TCGA-N6-A4V9-01,TCGA-LUAD,Tumor,7832.834876675664,8805.081550668576,16637.91642734424
TCGA-B6-A0I5-01,TCGA-BRCA,Tumor,8204.32285943038,12436.433051399556,20640.755910829936
TCGA-BH-A0RX-01,TCGA-BRCA,Tumor,13827.630380181425,17310.311988259247,31137.942368440672
TCGA-Q1-A6DW-01,TCGA-LUSC,Tumor,6176.720924964153,13620.428053418731,19797.148978382884
TCGA-BH-A0DV-01,TCGA-BRCA,Tumor,15304.187953346544,14841.342419377306,30145.53037272385
TCGA-CW-6093-01,TCGA-KIRC,Tumor,11404.533450027924,15167.5589169353,26572.092366963225
TCGA-22-4594-01,TCGA-LUSC,Tumor,10334.64379114856,16896.167004602587,27230.810795751146
TCGA-44-7670-01,TCGA-LUAD,Tumor,6412.679021847871,13534.786796437813,19947.465818285684
TCGA-AK-3456-01,TCGA-KIRC,Tumor,5091.866455978507,14449.667772169745,19541.53422814825
TCGA-L5-A8NQ-01,TCGA-LUSC,Tumor,8208.61630506819,14689.328832524017,22897.945137592207
TCGA-MP-A4TJ-01,TCGA-LUAD,Tumor,14223.281889214235,19204.57878081349,33427.86067002772
TCGA-XM-A8RH-01,TCGA-KIRC,Tumor,4352.831781079432,16236.843865161452,20589.675646240885
TCGA-KN-8419-01,TCGA-LUAD,Tumor,2317.2298803833437,9725.86023383008,12043.090114213424
TCGA-GM-A2DO-01,TCGA-BRCA,Tumor,9236.588844315425,19100.49384890957,28337.082693224995
TCGA-60-2721-01,TCGA-LUSC,Tumor,12430.225874400403,16859.592681447666,29289.81855584807
TCGA-CJ-4638-01,TCGA-KIRC,Tumor,5736.872181424449,12979.694430881664,18716.566612306113
TCGA-DD-A73G-01,TCGA-LIHC,Tumor,-2106.883058223946,6068.42791833817,3961.5448601142234
TCGA-B8-4148-01,TCGA-KIRC,Tumor,10897.6898803552,18296.812048060532,29194.50192841573
TCGA-A2-A0T1-01,TCGA-BRCA,Tumor,14445.630439279175,17452.525705408985,31898.15614468816
TCGA-38-6178-01,TCGA-LUAD,Tumor,12360.92959066368,15185.831850026803,27546.761440690483
TCGA-85-8052-01,TCGA-LUSC,Tumor,8673.966052566037,13853.024670494884,22526.99072306092
TCGA-43-3920-01,TCGA-LUSC,Tumor,12429.286794327174,15649.62357831225,28078.910372639424
TCGA-B1-A655-01,TCGA-KIRC,Tumor,2960.4783878134804,13516.236407870125,16476.714795683605
TCGA-BH-A1ET-01,TCGA-BRCA,Tumor,13144.15082870518,13496.32008465048,26640.47091335566
TCGA-BH-A0EI-01,TCGA-BRCA,Tumor,12449.758028499182,9751.048211097146,22200.806239596328
TCGA-E2-A15J-01,TCGA-BRCA,Tumor,8028.120846448575,7947.939770954017,15976.060617402592
TCGA-22-1000-01,TCGA-LUSC,Tumor,15221.246551576147,17872.454568607554,33093.7011201837
TCGA-BH-A18R-11,TCGA-BRCA,Normal,11731.621442350846,13255.591887849358,24987.213330200204
TCGA-BP-5187-01,TCGA-KIRC,Tumor,11669.80578510652,15747.412405179773,27417.218190286294
TCGA-A1-A0SQ-01,TCGA-BRCA,Tumor,9706.449021861943,11879.042785361202,21585.491807223145
TCGA-HU-A4G3-11,TCGA-LIHC,Normal,9865.267382124617,7835.961586464924,17701.22896858954
TCGA-L5-A8NF-01,TCGA-LUSC,Tumor,5852.983741084328,10009.469530186983,15862.453271271312
TCGA-A7-A26H-01,TCGA-BRCA,Tumor,13843.651655370082,14669.195524893516,28512.847180263598
TCGA-86-8074-01,TCGA-LUAD,Tumor,12861.174699973406,15880.51277707345,28741.687477046857
TCGA-CW-6097-01,TCGA-KIRC,Tumor,14118.816345310941,18458.924302822477,32577.74064813342
TCGA-B3-8121-01,TCGA-KIRC,Tumor,10758.183132658956,17549.22249597924,28307.405628638197
TCGA-52-7812-01,TCGA-LUSC,Tumor,7804.274748236563,16508.284248902815,24312.55899713938
TCGA-BP-4351-01,TCGA-KIRC,Tumor,11066.759864750584,15332.388812515212,26399.148677265795
TCGA-DD-AAEB-01,TCGA-LIHC,Tumor,-2484.5284182769647,3801.6273493112967,1317.098931034332
TCGA-BP-5192-01,TCGA-KIRC,Tumor,7560.946295626622,13211.67210881865,20772.61840444527
TCGA-E2-A1IL-01,TCGA-BRCA,Tumor,12303.275765562048,11977.703106993653,24280.9788725557
TCGA-CC-5263-01,TCGA-LIHC,Tumor,4823.606138848743,12047.71081502827,16871.316953877013
TCGA-AN-A04D-01,TCGA-BRCA,Tumor,3015.226044658193,5859.230046419871,8874.456091078064
TCGA-55-8616-01,TCGA-LUAD,Tumor,8155.721908519499,14389.83343159506,22545.55534011456
TCGA-C8-A27B-01,TCGA-BRCA,Tumor,9080.502353356678,16205.096555867767,25285.598909224445
TCGA-97-A4M0-01,TCGA-LUAD,Tumor,8829.02809253581,17351.841381649017,26180.869474184827
TCGA-AN-A0AS-01,TCGA-BRCA,Tumor,12182.105979144118,12331.273868805813,24513.37984794993
TCGA-D8-A4Z1-01,TCGA-BRCA,Tumor,13221.624934746233,14418.461145342462,27640.086080088695
TCGA-49-6767-01,TCGA-LUAD,Tumor,6824.746646554668,16274.094041399378,23098.840687954045
TCGA-A8-A06R-01,TCGA-BRCA,Tumor,12872.575274347215,14773.629054703404,27646.20432905062
TCGA-AO-A1KP-01,TCGA-BRCA,Tumor,6958.686499119864,5272.763869326438,12231.450368446302
TCGA-UB-A7MC-01,TCGA-LIHC,Tumor,-1429.2585287193979,4997.4995799838725,3568.2410512644747
TCGA-CJ-4895-01,TCGA-KIRC,Tumor,13624.885126645062,17353.97209742122,30978.857224066283
TCGA-ED-A8O6-01,TCGA-LIHC,Tumor,660.7922306162873,9118.271869332064,9779.064099948351
TCGA-A3-3373-01,TCGA-KIRC,Tumor,10950.520248717086,15614.304919043123,26564.82516776021
TCGA-E9-A1RC-01,TCGA-BRCA,Tumor,9832.794420047077,7295.609932361218,17128.404352408295
TCGA-A2-A04N-01,TCGA-BRCA,Tumor,12883.065225619717,12110.700322364133,24993.76554798385
TCGA-55-1595-01,TCGA-LUAD,Tumor,12930.798238887157,15758.418139068253,28689.21637795541
TCGA-BH-A8FY-01,TCGA-BRCA,Tumor,4907.322993103851,9091.920713337935,13999.243706441786
TCGA-DD-A1EI-11,TCGA-LIHC,Normal,4048.8793069241437,12216.361059087892,16265.240366012036
TCGA-44-2668-11,TCGA-LUAD,Normal,11697.494418780694,18416.27085904202,30113.765277822713
TCGA-22-5491-01,TCGA-LUSC,Tumor,2070.0917506581645,12650.877677514854,14720.969428173019
TCGA-CJ-4637-01,TCGA-KIRC,Tumor,12214.59672682911,19539.33948418924,31753.93621101835
TCGA-BC-A10X-11,TCGA-LIHC,Normal,2961.609552447135,10075.767160508065,13037.3767129552
TCGA-A8-A09V-01,TCGA-BRCA,Tumor,12545.505067631737,9287.66555178299,21833.170619414726
TCGA-GM-A3NY-01,TCGA-BRCA,Tumor,10141.573908063601,11458.267327248137,21599.84123531174
TCGA-BH-A5J0-01,TCGA-BRCA,Tumor,13170.3703712042,16474.03272608054,29644.40309728474
TCGA-BP-4343-01,TCGA-KIRC,Tumor,14692.163858351141,17691.18010038174,32383.343958732883
TCGA-B6-A0I6-01,TCGA-BRCA,Tumor,10659.206227213948,10866.774937490056,21525.981164704004
TCGA-70-6722-01,TCGA-LUSC,Tumor,13124.398133074053,16067.813009102454,29192.211142176508
TCGA-CZ-5465-01,TCGA-KIRC,Tumor,7495.096862613216,14500.915221468804,21996.01208408202
TCGA-FY-A3RA-01,TCGA-LIHC,Tumor,3695.6144575600774,8582.395074062137,12278.009531622214
TCGA-21-1070-01,TCGA-LUSC,Tumor,11177.354328980266,17587.628736701245,28764.98306568151
TCGA-AO-A0JI-01,TCGA-BRCA,Tumor,7838.330629376924,11607.37474584451,19445.705375221434
TCGA-MI-A75E-01,TCGA-LIHC,Tumor,3658.716436349612,13292.802935750897,16951.51937210051
TCGA-P4-AAVK-01,TCGA-KIRC,Tumor,4682.196331155625,11303.724627015825,15985.92095817145
TCGA-BP-5199-01,TCGA-KIRC,Tumor,13905.719868240161,18301.09126521239,32206.811133452553
TCGA-49-AARR-01,TCGA-LUAD,Tumor,12060.680079978945,16831.05033861601,28891.730418594954
TCGA-BH-A1FJ-11,TCGA-BRCA,Normal,14309.065431054736,13762.940568773589,28072.005999828325
TCGA-85-8276-01,TCGA-LUSC,Tumor,13530.173209865945,16550.26183960027,30080.435049466214
TCGA-CJ-4887-01,TCGA-KIRC,Tumor,10151.971374177378,18340.959482866576,28492.930857043953
TCGA-MP-A4T9-01,TCGA-LUAD,Tumor,12342.774042581328,16755.326336347785,29098.100378929114
TCGA-BH-A18I-01,TCGA-BRCA,Tumor,14916.949036636379,15726.471630971155,30643.420667607534
TCGA-AO-A0JC-01,TCGA-BRCA,Tumor,11974.419883858853,20310.128582624977,32284.54846648383
TCGA-XR-A8TD-01,TCGA-LIHC,Tumor,8626.674122363289,16300.213984496684,24926.888106859973
TCGA-CJ-5676-01,TCGA-KIRC,Tumor,11811.68513283625,17217.833943775524,29029.519076611774
TCGA-DX-A8BZ-01,TCGA-KIRC,Tumor,9282.482825772804,12415.133007920504,21697.615833693308
TCGA-56-8625-01,TCGA-LUSC,Tumor,14816.972580052821,18782.3235601608,33599.29614021362
TCGA-60-2703-01,TCGA-LUSC,Tumor,10873.732667123495,12977.954998473306,23851.6876655968
TCGA-DD-A3A7-01,TCGA-LIHC,Tumor,-3852.693385414397,1794.5749056898421,-2058.118479724555
TCGA-A8-A09Z-01,TCGA-BRCA,Tumor,8296.840032250482,15461.483865611724,23758.323897862207
TCGA-B0-4710-01,TCGA-KIRC,Tumor,12278.827669564798,16184.749820947898,28463.577490512696
