pair_type,cancer,organ,sample_a,sample_b,kn,kf,omega_floor,omega_raw
TT,TCGA-LUAD,Lung,TCGA-38-4630-01,TCGA-44-6775-01,0.0034433798280294513,0.3034078098022855,88.11337260342759,88.11337260342759
TT,TCGA-LUAD,Lung,TCGA-55-A48X-01,TCGA-L3-A524-01,0.0025243368022716136,0.19549432787101367,77.44383700902796,77.44383700902796
TT,TCGA-LUAD,Lung,TCGA-73-4675-01,TCGA-91-7771-01,0.0023645430505375743,0.29898308061833223,126.444337966424,126.444337966424
TT,TCGA-LUAD,Lung,TCGA-05-4402-01,TCGA-38-4631-01,0.0035734631185376014,0.1878209469681909,52.559923171966155,52.559923171966155
TT,TCGA-LUAD,Lung,TCGA-78-8640-01,TCGA-MP-A4TJ-01,0.001711543873128004,0.22772393543569389,133.0517663093891,133.0517663093891
TT,TCGA-LUAD,Lung,TCGA-L4-A4E5-01,TCGA-L4-A4E6-01,0.0024190943592804167,0.320742340988441,132.58777598235108,132.58777598235108
TT,TCGA-LUAD,Lung,TCGA-64-5778-01,TCGA-J2-8194-01,0.0044234457172244715,0.30801607295611855,69.6326105589436,69.6326105589436
TT,TCGA-LUAD,Lung,TCGA-05-4410-01,TCGA-50-5051-01,0.003000060189746756,0.3416590225086354,113.88405595204935,113.88405595204935
TT,TCGA-LUAD,Lung,TCGA-67-6216-01,TCGA-78-7154-01,0.002471915797565096,0.3548751817037706,143.56281150568813,143.56281150568813
TT,TCGA-LUAD,Lung,TCGA-50-5044-01,TCGA-86-8074-01,0.0038293012093560085,0.17655570517387317,46.10650756396501,46.10650756396501
TT,TCGA-LUAD,Lung,TCGA-55-8208-01,TCGA-86-6851-01,0.0010218696686680468,0.22150759116516242,216.76696936693097,216.76696936693097
TT,TCGA-LUAD,Lung,TCGA-49-4487-01,TCGA-50-5936-01,0.0021186947825179298,0.26695961625824566,126.00192272196077,126.00192272196077
TT,TCGA-LUAD,Lung,TCGA-55-7576-01,TCGA-78-7167-01,0.0018447927142242935,0.3322300289112843,180.09070956840907,180.09070956840907
TT,TCGA-LUAD,Lung,TCGA-73-4675-01,TCGA-KN-8434-01,0.003139707510360366,0.26760034147296424,85.23097791432485,85.23097791432485
TT,TCGA-LUAD,Lung,TCGA-78-7147-01,TCGA-86-7701-01,0.00250757536480128,0.3778229789306147,150.67263151253536,150.67263151253536
TT,TCGA-LUAD,Lung,TCGA-86-8073-01,TCGA-MP-A4T6-01,0.003602711867280741,0.30186259694533313,83.78760446729073,83.78760446729073
TT,TCGA-LUAD,Lung,TCGA-38-4627-01,TCGA-86-8054-01,0.002706155317143203,0.33743501128047715,124.69166464425105,124.69166464425105
TT,TCGA-LUAD,Lung,TCGA-44-6776-01,TCGA-49-6743-01,0.002272558460099363,0.29958833922843936,131.8286611713128,131.8286611713128
TT,TCGA-LUAD,Lung,TCGA-78-7146-01,TCGA-KN-8426-01,0.006644539979097108,0.3332327408002525,50.15136365324929,50.15136365324929
TT,TCGA-LUAD,Lung,TCGA-55-8513-01,TCGA-KN-8427-01,0.0024324446930209936,0.06764946633851396,27.81130709060282,27.81130709060282
TT,TCGA-LUAD,Lung,TCGA-67-6215-01,TCGA-73-4658-01,0.0011161306623033642,0.29075051549430403,260.4986363283675,260.4986363283675
TT,TCGA-LUAD,Lung,TCGA-50-5942-01,TCGA-TQ-A7RN-01,0.002678595383929431,0.2566526225571378,95.81612217244806,95.81612217244806
TT,TCGA-LUAD,Lung,TCGA-55-7281-01,TCGA-NJ-A4YG-01,0.0014170955963057614,0.24199217946107282,170.76630545739067,170.76630545739067
TT,TCGA-LUAD,Lung,TCGA-55-7815-01,TCGA-97-8179-01,0.006639158619842268,0.3897250616913125,58.700971615070635,58.700971615070635
TT,TCGA-LUAD,Lung,TCGA-49-6761-01,TCGA-KN-8425-01,0.00457467670011837,0.37622039890940406,82.23977858362522,82.23977858362522
TT,TCGA-LUAD,Lung,TCGA-05-4425-01,TCGA-55-6712-01,0.0014647411717453513,0.3071476150435538,209.6941227353935,209.6941227353935
TT,TCGA-LUAD,Lung,TCGA-78-7152-01,TCGA-KN-8432-01,0.0036907516615602657,0.36779311823139543,99.65263229764716,99.65263229764716
TT,TCGA-LUAD,Lung,TCGA-50-8459-01,TCGA-67-3773-01,0.003383742483202725,0.32377705760525133,95.68608108108603,95.68608108108603
TT,TCGA-LUAD,Lung,TCGA-38-4631-01,TCGA-91-8497-01,0.005381273003790119,0.15398451309060104,28.614885916798354,28.614885916798354
TT,TCGA-LUAD,Lung,TCGA-75-6214-01,TCGA-86-8674-01,0.002940043091588282,0.3852449305933738,131.0337701156806,131.0337701156806
TT,TCGA-LUAD,Lung,TCGA-49-4505-01,TCGA-55-6986-01,0.0020451857314759125,0.2815081358632274,137.64428899084706,137.64428899084706
TT,TCGA-LUAD,Lung,TCGA-44-7660-01,TCGA-KN-8432-01,0.004941121248435924,0.3908530672355708,79.10210002624251,79.10210002624251
TT,TCGA-LUAD,Lung,TCGA-NJ-A4YP-01,TCGA-TQ-A7RK-01,0.0027000097601638105,0.2532257871542749,93.78698954736801,93.78698954736801
TT,TCGA-LUAD,Lung,TCGA-75-6211-01,TCGA-MP-A4T8-01,0.0017562424806610972,0.34246105119991443,194.99645121384538,194.99645121384538
TT,TCGA-LUAD,Lung,TCGA-55-6984-01,TCGA-86-8671-01,0.0016969041438316878,0.22551090379764338,132.89548771354248,132.89548771354248
TT,TCGA-LUAD,Lung,TCGA-49-AARQ-01,TCGA-MT-A67F-01,0.005689435420591044,0.419962836230232,73.81450094508752,73.81450094508752
TT,TCGA-LUAD,Lung,TCGA-55-7573-01,TCGA-75-5126-01,0.0018952696310831209,0.254417742333804,134.238283651708,134.238283651708
TT,TCGA-LUAD,Lung,TCGA-73-4675-01,TCGA-KN-8419-01,0.0041132611423847516,0.21547561391312395,52.38559052153867,52.38559052153867
TT,TCGA-LUAD,Lung,TCGA-75-7027-01,TCGA-L3-A4E7-01,0.0021508565039562314,0.30520798248642356,141.9006716278058,141.9006716278058
TT,TCGA-LUAD,Lung,TCGA-05-4420-01,TCGA-75-6206-01,0.003123003864378596,0.360302395097054,115.37046085876221,115.37046085876221
TT,TCGA-LUAD,Lung,TCGA-55-A48Y-01,TCGA-TQ-A8XE-01,0.003950447305440665,0.31726330610243475,80.3107297914064,80.3107297914064
TT,TCGA-LUAD,Lung,TCGA-55-6712-01,TCGA-55-6985-01,0.0011850460249735236,0.1105071295921031,93.25133983262131,93.25133983262131
TT,TCGA-LUAD,Lung,TCGA-55-8205-01,TCGA-91-6840-01,0.0018733123951605339,0.31858617620310586,170.06569594379081,170.06569594379081
TT,TCGA-LUAD,Lung,TCGA-44-6148-01,TCGA-55-7573-01,0.0008136813807391851,0.22545885675840388,277.084940242318,277.084940242318
TT,TCGA-LUAD,Lung,TCGA-86-A456-01,TCGA-TQ-A7RN-01,0.0032959380020359634,0.2642553506240624,80.17606837896432,80.17606837896432
TT,TCGA-LUAD,Lung,TCGA-73-4677-01,TCGA-MT-A67D-01,0.003330638107586981,0.4033003571701471,121.08801501173444,121.08801501173444
TT,TCGA-LUAD,Lung,TCGA-50-6594-01,TCGA-75-7031-01,0.0029096572734320144,0.39620702045677963,136.16965271976636,136.16965271976636
TT,TCGA-LUAD,Lung,TCGA-55-6983-01,TCGA-78-7156-01,0.0016100598632863166,0.17470792990743517,108.51020753404552,108.51020753404552
TT,TCGA-LUAD,Lung,TCGA-05-4434-01,TCGA-55-8619-01,0.0012862915561282528,0.23475416991198877,182.50463418931287,182.50463418931287
TT,TCGA-LUAD,Lung,TCGA-55-8203-01,TCGA-55-A493-01,0.0020076807291384835,0.3305573079360574,164.64635195153912,164.64635195153912
TT,TCGA-LUAD,Lung,TCGA-78-7156-01,TCGA-TQ-A7RU-01,0.003595166113444711,0.47305564237609815,131.58102503442868,131.58102503442868
TT,TCGA-LUAD,Lung,TCGA-05-4244-01,TCGA-78-7152-01,0.0017814779430076737,0.2982783377127451,167.43307930557984,167.43307930557984
TT,TCGA-LUAD,Lung,TCGA-55-7284-01,TCGA-78-7146-01,0.002187808330291528,0.23377704888024692,106.85444681943224,106.85444681943224
TT,TCGA-LUAD,Lung,TCGA-49-AARO-01,TCGA-97-7553-01,0.0019330216985136185,0.2806476506732673,145.18598052420677,145.18598052420677
TT,TCGA-LUAD,Lung,TCGA-55-7726-01,TCGA-86-6851-01,0.002299738874316148,0.3378758591437331,146.91922762065937,146.91922762065937
TT,TCGA-LUAD,Lung,TCGA-86-7701-01,TCGA-97-7553-01,0.001309047709245854,0.1772771710160947,135.42453018631733,135.42453018631733
TT,TCGA-LUAD,Lung,TCGA-97-A4M3-01,TCGA-KN-8427-01,0.0030284939294857763,0.24142376132544646,79.71743280543377,79.71743280543377
TT,TCGA-LUAD,Lung,TCGA-78-7154-01,TCGA-86-8674-01,0.003433737113311035,0.350781726981771,102.1574207361274,102.1574207361274
TT,TCGA-LUAD,Lung,TCGA-55-7725-01,TCGA-KN-8435-01,0.006786323967477125,0.3839011493605729,56.569823545175005,56.569823545175005
TT,TCGA-LUAD,Lung,TCGA-50-5072-01,TCGA-55-A48Y-01,0.0013671521775560573,0.13175153435992165,96.36932634335028,96.36932634335028
TT,TCGA-LUAD,Lung,TCGA-05-4425-01,TCGA-78-7163-01,0.002120089863649111,0.25920745914273247,122.26248688184523,122.26248688184523
TT,TCGA-LUAD,Lung,TCGA-55-7911-01,TCGA-64-5781-01,0.0028485377667021774,0.33074333073205797,116.10986331242071,116.10986331242071
TT,TCGA-LUAD,Lung,TCGA-05-4432-01,TCGA-38-4630-01,0.0021571117657734036,0.2887248034914776,133.84786457180127,133.84786457180127
TT,TCGA-LUAD,Lung,TCGA-91-6847-01,TCGA-KN-8433-01,0.00943322847764335,0.35347348450618926,37.47110391144639,37.47110391144639
TT,TCGA-LUAD,Lung,TCGA-73-4676-01,TCGA-78-7539-01,0.0023698688028660525,0.36730831905432604,154.99099300776217,154.99099300776217
TT,TCGA-LUAD,Lung,TCGA-55-6969-01,TCGA-78-7156-01,0.0021332178438347475,0.3943106117315949,184.84310586056614,184.84310586056614
TT,TCGA-LUAD,Lung,TCGA-05-5420-01,TCGA-55-8506-01,0.007551218328339522,0.2203583600016013,29.181828735450836,29.181828735450836
TT,TCGA-LUAD,Lung,TCGA-49-AAR0-01,TCGA-93-A4JP-01,0.002567022174506509,0.2495024716624064,97.1952927170843,97.1952927170843
TT,TCGA-LUAD,Lung,TCGA-55-8513-01,TCGA-86-7954-01,0.0013938005332561352,0.25049314463970773,179.71950696167173,179.71950696167173
TT,TCGA-LUAD,Lung,TCGA-78-7539-01,TCGA-97-A4M6-01,0.0013171541443698078,0.18022304493501273,136.82760343986953,136.82760343986953
TT,TCGA-LUAD,Lung,TCGA-50-5941-01,TCGA-55-6972-01,0.003138421282230533,0.08080766772940898,25.7478714495517,25.7478714495517
TT,TCGA-LUAD,Lung,TCGA-55-6969-01,TCGA-55-7284-01,0.0017119127737862914,0.21470376389053442,125.4174670451622,125.4174670451622
TT,TCGA-LUAD,Lung,TCGA-78-7158-01,TCGA-78-8655-01,0.0016956997568117423,0.2908427332006166,171.517824445207,171.517824445207
TT,TCGA-LUAD,Lung,TCGA-44-6147-01,TCGA-TQ-A7RM-01,0.0033789943808042247,0.2664816607501165,78.86419174414014,78.86419174414014
TT,TCGA-LUAD,Lung,TCGA-38-4627-01,TCGA-86-A4P8-01,0.0029499813396037036,0.3279603564297996,111.17370541532216,111.17370541532216
TT,TCGA-LUAD,Lung,TCGA-55-8091-01,TCGA-TQ-A7RM-01,0.00316833931621329,0.21510492439667955,67.89200995484502,67.89200995484502
TT,TCGA-LUAD,Lung,TCGA-38-4627-01,TCGA-67-3770-01,0.0028645831676205845,0.3103340377328384,108.33479762104862,108.33479762104862
TT,TCGA-LUAD,Lung,TCGA-44-2655-01,TCGA-55-8299-01,0.0016791382049803293,0.24352820695711414,145.03166340615007,145.03166340615007
TT,TCGA-LUAD,Lung,TCGA-38-4629-01,TCGA-50-5939-01,0.0023837943231905115,0.20417860056865286,85.65277573753792,85.65277573753792
TT,TCGA-LUAD,Lung,TCGA-50-6594-01,TCGA-93-A4JP-01,0.002808667106430846,0.2041238040929636,72.67639643929068,72.67639643929068
TT,TCGA-LUAD,Lung,TCGA-78-7540-01,TCGA-MP-A4TC-01,0.001783827774139862,0.3525988582845558,197.66418226926322,197.66418226926322
TT,TCGA-LUAD,Lung,TCGA-38-6178-01,TCGA-73-4666-01,0.0018390013053782416,0.14604657600153467,79.41624379189668,79.41624379189668
TT,TCGA-LUAD,Lung,TCGA-55-A48Z-01,TCGA-MP-A4TH-01,0.001708051909928606,0.32762665675985436,191.81305606429063,191.81305606429063
TT,TCGA-LUAD,Lung,TCGA-05-4432-01,TCGA-55-6983-01,0.001165653710747411,0.21734779856055586,186.46000656678183,186.46000656678183
TT,TCGA-LUAD,Lung,TCGA-50-5930-01,TCGA-TQ-A7RP-01,0.0035570312720741453,0.35894520623444504,100.9114564306712,100.9114564306712
TT,TCGA-LUAD,Lung,TCGA-55-8204-01,TCGA-73-4662-01,0.0021853832822932894,0.3534422440746021,161.7300941845351,161.7300941845351
TT,TCGA-LUAD,Lung,TCGA-55-6968-01,TCGA-55-6972-01,0.00400650659426495,0.3830732154235924,95.61277547176297,95.61277547176297
TT,TCGA-LUAD,Lung,TCGA-78-7149-01,TCGA-91-7771-01,0.003177075689390702,0.23423264190262322,73.72586139033541,73.72586139033541
TT,TCGA-LUAD,Lung,TCGA-44-7671-01,TCGA-49-4501-01,0.0016812789984060267,0.299036724743063,177.86264208770305,177.86264208770305
TT,TCGA-LUAD,Lung,TCGA-49-4507-01,TCGA-L3-A4E7-01,0.005845206699715628,0.20229304284797217,34.60836429579365,34.60836429579365
TT,TCGA-LUAD,Lung,TCGA-49-4506-01,TCGA-50-5072-01,0.005345578944514939,0.11621156549931613,21.739752925837905,21.739752925837905
TT,TCGA-LUAD,Lung,TCGA-86-8668-01,TCGA-97-7938-01,0.0017341783712400958,0.28235670646943467,162.81872219841136,162.81872219841136
TT,TCGA-LUAD,Lung,TCGA-73-4659-01,TCGA-78-7147-01,0.0018909417567440966,0.33117372042810866,175.13692277774732,175.13692277774732
TT,TCGA-LUAD,Lung,TCGA-64-5774-01,TCGA-J2-A4AD-01,0.0021431653222679327,0.3354572312139216,156.5241970502468,156.5241970502468
TT,TCGA-LUAD,Lung,TCGA-55-8087-01,TCGA-MP-A4T9-01,0.0010945918898707242,0.22326301619190597,203.9691854635194,203.9691854635194
TT,TCGA-LUAD,Lung,TCGA-49-4510-01,TCGA-KN-8432-01,0.0055058539487987754,0.3872404165268257,70.33248976960438,70.33248976960438
TT,TCGA-LUAD,Lung,TCGA-67-6217-01,TCGA-73-4662-01,0.0011330138192591878,0.2174818904693408,191.94990102727928,191.94990102727928
TT,TCGA-LUAD,Lung,TCGA-44-6146-01,TCGA-73-7499-01,0.0068658503726033515,0.31093465409064436,45.287129374587,45.287129374587
TT,TCGA-LUAD,Lung,TCGA-64-1680-01,TCGA-78-7153-01,0.0022386006006056437,0.3510735944509248,156.82725822370608,156.82725822370608
TT,TCGA-LUAD,Lung,TCGA-44-6147-01,TCGA-97-8176-01,0.0024646574002937603,0.30166315560851054,122.39557334522664,122.39557334522664
TT,TCGA-LUAD,Lung,TCGA-73-4668-01,TCGA-78-7146-01,0.0018737251496883582,0.3020887088001261,161.22359720174015,161.22359720174015
TT,TCGA-LUAD,Lung,TCGA-55-8085-01,TCGA-67-6215-01,0.0016945043029492667,0.33751833133645537,199.18410991875814,199.18410991875814
TT,TCGA-LUAD,Lung,TCGA-49-4487-01,TCGA-86-A4JF-01,0.0016303489839543577,0.27382897054806593,167.95727371443064,167.95727371443064
TT,TCGA-LUAD,Lung,TCGA-50-6594-01,TCGA-N6-A4V9-01,0.002893926199929184,0.42008502194748426,145.1609311798497,145.1609311798497
TT,TCGA-LUAD,Lung,TCGA-55-A48X-01,TCGA-86-7711-01,0.0025367103688017714,0.20394483532007196,80.39736732593812,80.39736732593812
TT,TCGA-LUAD,Lung,TCGA-97-A4M5-01,TCGA-MT-A51X-01,0.0026635804079254834,0.15587472033718539,58.52074894130478,58.52074894130478
TT,TCGA-LUAD,Lung,TCGA-73-4677-01,TCGA-MT-A67F-01,0.0034196216568459343,0.35288515180368685,103.19420895502462,103.19420895502462
TT,TCGA-LUAD,Lung,TCGA-86-8279-01,TCGA-MP-A4T9-01,0.0012917224935660482,0.19446812042988956,150.54945733198696,150.54945733198696
TT,TCGA-LUAD,Lung,TCGA-91-6847-01,TCGA-N1-A6IA-01,0.0022497280227283247,0.41171397082196376,183.00610858847892,183.00610858847892
TT,TCGA-LUAD,Lung,TCGA-05-5420-01,TCGA-44-7662-01,0.006683143327920687,0.27861904540967086,41.68982045404629,41.68982045404629
TT,TCGA-LUAD,Lung,TCGA-49-6744-01,TCGA-86-7714-01,0.0009950897165603386,0.22566530632587511,226.7788547809715,226.7788547809715
TT,TCGA-LUAD,Lung,TCGA-55-5899-01,TCGA-86-8281-01,0.001976217531024774,0.38191711907078774,193.25661931191524,193.25661931191524
TT,TCGA-LUAD,Lung,TCGA-35-4123-01,TCGA-75-7025-01,0.004403310484763537,0.1736593279856243,39.43835634269384,39.43835634269384
TT,TCGA-LUAD,Lung,TCGA-78-7163-01,TCGA-KN-8432-01,0.0037655113102366368,0.4653171557774944,123.57343198319921,123.57343198319921
TT,TCGA-LUAD,Lung,TCGA-44-8117-01,TCGA-64-1679-01,0.0020904150809428097,0.29797095408701857,142.5415252709663,142.5415252709663
TT,TCGA-LUAD,Lung,TCGA-55-6971-01,TCGA-55-7573-01,0.0012759339694039004,0.2389383026691151,187.2654137272824,187.2654137272824
TT,TCGA-LUAD,Lung,TCGA-49-4487-01,TCGA-50-5944-01,0.0024723226757159883,0.3069380274243777,124.14966316461422,124.14966316461422
TT,TCGA-LUAD,Lung,TCGA-50-5049-01,TCGA-86-7954-01,0.002599635160613379,0.13064588101561928,50.2554677652512,50.2554677652512
TT,TCGA-LUAD,Lung,TCGA-50-5072-01,TCGA-KN-8426-01,0.005288874066763427,0.10556620722616175,19.960053102713395,19.960053102713395
TT,TCGA-LUAD,Lung,TCGA-55-7913-01,TCGA-J2-A4AD-01,0.0021497779372630236,0.30958934243471403,144.00991705630108,144.00991705630108
TT,TCGA-LUAD,Lung,TCGA-93-8067-01,TCGA-TQ-A7RO-01,0.0036381315384732345,0.406550378574785,111.74702571237886,111.74702571237886
TT,TCGA-LUAD,Lung,TCGA-78-7220-01,TCGA-86-7954-01,0.0020896945785206737,0.2725156763240557,130.40933307917834,130.40933307917834
TT,TCGA-LUAD,Lung,TCGA-55-5899-01,TCGA-78-8662-01,0.0029784805537634,0.3967875346043435,133.218104816226,133.218104816226
TT,TCGA-LUAD,Lung,TCGA-75-6207-01,TCGA-N6-A4V9-01,0.0031442816718287216,0.40372783871733575,128.40065899138312,128.40065899138312
TT,TCGA-LUAD,Lung,TCGA-55-6984-01,TCGA-91-6831-01,0.0020954996178663187,0.37374889515259313,178.35789229737586,178.35789229737586
TT,TCGA-LUAD,Lung,TCGA-49-6742-01,TCGA-55-7724-01,0.004099463675212203,0.3841547589411457,93.70854076936307,93.70854076936307
TT,TCGA-LUAD,Lung,TCGA-44-6774-01,TCGA-67-3770-01,0.00472137240962524,0.2921564821137063,61.87956737284706,61.87956737284706
TT,TCGA-LUAD,Lung,TCGA-64-1681-01,TCGA-67-3770-01,0.00360195066737655,0.21700670640333355,60.24699570951885,60.24699570951885
TT,TCGA-LUAD,Lung,TCGA-55-6969-01,TCGA-TQ-A7RF-01,0.0027947912936510146,0.37414455030412563,133.8720895381625,133.8720895381625
TT,TCGA-LUAD,Lung,TCGA-05-4403-01,TCGA-J2-A4AG-01,0.0026702233042155874,0.3002288074660333,112.43584272223607,112.43584272223607
TT,TCGA-LUAD,Lung,TCGA-44-6779-01,TCGA-97-7941-01,0.0020344723087513533,0.13245405739677507,65.10487108967733,65.10487108967733
TT,TCGA-LUAD,Lung,TCGA-97-A4M7-01,TCGA-MT-A51W-01,0.00320613822444571,0.19226500641908745,59.96778459304479,59.96778459304479
TT,TCGA-LUAD,Lung,TCGA-55-6971-01,TCGA-64-1680-01,0.003042748563614578,0.18749965487122644,61.62180375774778,61.62180375774778
TT,TCGA-LUAD,Lung,TCGA-55-7728-01,TCGA-75-6211-01,0.004209178830416227,0.3508517091384864,83.35395650172273,83.35395650172273
TT,TCGA-LUAD,Lung,TCGA-N6-A4VC-01,TCGA-TQ-A7RJ-01,0.0031994168647648496,0.42883934172752736,134.036719769259,134.036719769259
TT,TCGA-LUAD,Lung,TCGA-55-8085-01,TCGA-64-1677-01,0.0032833941967699643,0.25570842498149016,77.87929491775402,77.87929491775402
TT,TCGA-LUAD,Lung,TCGA-78-7167-01,TCGA-86-8671-01,0.0018254203951252718,0.20028650161731915,109.72075372455463,109.72075372455463
TT,TCGA-LUAD,Lung,TCGA-55-8091-01,TCGA-86-7953-01,0.0013841131921521275,0.2804817212667522,202.6436297674739,202.6436297674739
TT,TCGA-LUAD,Lung,TCGA-55-7227-01,TCGA-55-7725-01,0.003252676642220569,0.20198269873214122,62.09738038830989,62.09738038830989
TT,TCGA-LUAD,Lung,TCGA-86-A4JF-01,TCGA-KN-8422-01,0.0063917578411344916,0.158931317789691,24.865040531867493,24.865040531867493
TT,TCGA-LUAD,Lung,TCGA-55-A48X-01,TCGA-N6-A4V9-01,0.0021035389478543678,0.10115244825395925,48.0867959954513,48.0867959954513
TT,TCGA-LUAD,Lung,TCGA-49-AARR-01,TCGA-64-5775-01,0.002549497608949895,0.04419174667030873,17.333511714298385,17.333511714298385
TT,TCGA-LUAD,Lung,TCGA-55-6968-01,TCGA-86-8671-01,0.001886421104879812,0.18842184519927266,99.88323641622819,99.88323641622819
TT,TCGA-LUAD,Lung,TCGA-05-4389-01,TCGA-49-6742-01,0.0017519109236316865,0.32457035899026865,185.26647366147984,185.26647366147984
TT,TCGA-LUAD,Lung,TCGA-44-5645-01,TCGA-TQ-A7RN-01,0.002924084945103377,0.4039993175413561,138.1626475037555,138.1626475037555
TT,TCGA-LUAD,Lung,TCGA-78-8648-01,TCGA-KN-8426-01,0.003915113636849812,0.11049791086644942,28.223423664238393,28.223423664238393
TT,TCGA-LUAD,Lung,TCGA-05-4418-01,TCGA-NJ-A55R-01,0.0027210728903755022,0.24707916986850015,90.80211365980855,90.80211365980855
TT,TCGA-LUAD,Lung,TCGA-L3-A524-01,TCGA-MP-A5C7-01,0.0030561247478446147,0.4154343882343997,135.93502311297732,135.93502311297732
TT,TCGA-LUAD,Lung,TCGA-75-6211-01,TCGA-86-8073-01,0.002059122208154055,0.2246447560861348,109.09734021446086,109.09734021446086
TT,TCGA-LUAD,Lung,TCGA-55-8621-01,TCGA-91-6829-01,0.0014740237581894202,0.18337595569438164,124.40502039100568,124.40502039100568
TT,TCGA-LUAD,Lung,TCGA-44-2668-01,TCGA-MP-A4T8-01,0.002650600311244051,0.29584862424303754,111.61570569052786,111.61570569052786
TT,TCGA-LUAD,Lung,TCGA-MP-A4T8-01,TCGA-TQ-A7RV-01,0.0027206812182770518,0.3239159277578821,119.0569205910169,119.0569205910169
TT,TCGA-LUAD,Lung,TCGA-50-6593-01,TCGA-75-6206-01,0.001502452199225798,0.241876776034097,160.98800092191567,160.98800092191567
TT,TCGA-LUAD,Lung,TCGA-38-4630-01,TCGA-78-7161-01,0.0029506766281744094,0.36841469247025904,124.85769838431875,124.85769838431875
TT,TCGA-LUAD,Lung,TCGA-55-7727-01,TCGA-55-8087-01,0.0029492754643120097,0.3546895371102752,120.26327869411654,120.26327869411654
TT,TCGA-LUAD,Lung,TCGA-78-7540-01,TCGA-NJ-A55A-01,0.0017869411469796774,0.1927120069343821,107.8446300596456,107.8446300596456
TT,TCGA-LUAD,Lung,TCGA-05-4250-01,TCGA-78-7145-01,0.0016809285694435628,0.28470373072765526,169.3728906171787,169.3728906171787
TT,TCGA-LUAD,Lung,TCGA-49-4505-01,TCGA-TQ-A7RH-01,0.004173917882606083,0.3407216979677926,81.63114549705877,81.63114549705877
TT,TCGA-LUAD,Lung,TCGA-55-A57B-01,TCGA-75-5125-01,0.0017207629314288872,0.2749975938225379,159.81143526504573,159.81143526504573
TT,TCGA-LUAD,Lung,TCGA-50-5072-01,TCGA-78-7148-01,0.0010207266409546852,0.1834631994911501,179.7378378598574,179.7378378598574
TT,TCGA-LUAD,Lung,TCGA-55-6986-01,TCGA-75-6207-01,0.0021555401764813886,0.3113778667512235,144.45468015330772,144.45468015330772
TT,TCGA-LUAD,Lung,TCGA-49-4490-01,TCGA-MP-A4T9-01,0.0017501241501192489,0.17988144819615748,102.7821073058736,102.7821073058736
TT,TCGA-LUAD,Lung,TCGA-55-7911-01,TCGA-91-A4BD-01,0.0026663336805727404,0.3120204957638889,117.02229846073335,117.02229846073335
TT,TCGA-LUAD,Lung,TCGA-55-1595-01,TCGA-55-8087-01,0.0016680663902121514,0.33074682725511806,198.28157272148644,198.28157272148644
TT,TCGA-LUAD,Lung,TCGA-44-2659-01,TCGA-67-3774-01,0.002010604268669588,0.20961806142911238,104.25625007143556,104.25625007143556
TT,TCGA-LUAD,Lung,TCGA-KN-8422-01,TCGA-MT-A51W-01,0.00661224915107707,0.3293852701147481,49.81440695728994,49.81440695728994
TT,TCGA-LUAD,Lung,TCGA-49-6744-01,TCGA-NJ-A4YP-01,0.0013356918117912555,0.25863365723393045,193.63273395161775,193.63273395161775
TT,TCGA-LUAD,Lung,TCGA-44-A47B-01,TCGA-73-4658-01,0.0018367060675831826,0.25411738623573965,138.35495549384137,138.35495549384137
TT,TCGA-LUAD,Lung,TCGA-50-6590-01,TCGA-73-4668-01,0.0018446763188797674,0.3052619433647712,165.48265960835354,165.48265960835354
TT,TCGA-LUAD,Lung,TCGA-75-7030-01,TCGA-86-8279-01,0.001568044213200389,0.30764720857767347,196.19804466467397,196.19804466467397
TT,TCGA-LUAD,Lung,TCGA-86-8279-01,TCGA-93-A4JN-01,0.0013765643616229207,0.24138292371294573,175.35171652153176,175.35171652153176
TT,TCGA-LUAD,Lung,TCGA-55-A57B-01,TCGA-78-7166-01,0.005083505385426304,0.24377246395085467,47.953615756898,47.953615756898
TT,TCGA-LUAD,Lung,TCGA-55-6971-01,TCGA-78-7633-01,0.0017160785362345069,0.18743025561171167,109.22009200288652,109.22009200288652
