pair,omega,kn,kf,same_tissue,same_ct
Hear|leukocyte vs Marr|neutrophil,9.546846549871963,0.04526174083776503,0.43210689435821603,False,False
Live|Kupffer cell vs Lung|stromal cell,9.499519326072628,0.0521472742749695,0.4953740397770827,False,False
Live|Kupffer cell vs Sple|B cell,9.49798319153851,0.049256456065057595,0.46783699178067206,False,False
Lung|stromal cell vs Marr|neutrophil,9.460547264932021,0.05711729000574796,0.540360821744208,False,False
Kidn|kidney tubule cell vs Hear|cardiac muscle,9.440455823183498,0.05050300262843513,0.4767713652518619,False,False
Live|hepatocyte vs Marr|T cell,9.43634833528714,0.05822016358578569,0.5493857437328737,False,False
Lung|type II pneumocyte vs Lung|monocyte,9.426623820060083,0.05012942138502481,0.4725511977139042,True,False
Lung|endothelial cell vs Lung|macrophage,9.409760044638864,0.047906986207096054,0.45079324467059756,True,False
Kidn|kidney tubule cell vs Hear|smooth muscle cell,9.301063554543061,0.053906461714864254,0.5013874264104947,False,False
Kidn|kidney tubule cell vs Marr|monocyte,9.252859947614821,0.05809094990085453,0.537507423656516,False,False
Live|hepatocyte vs Marr|NK cell,9.247065572723075,0.05691416594610309,0.5262890245204579,False,False
Kidn|kidney tubule cell vs Lung|type II pneumocyte,9.235597817111879,0.04996207495323661,0.4614296303764921,False,False
Live|liver sinusoid EC vs Marr|hematopoietic st..,9.114737283861238,0.047492439099389376,0.4328811053607136,False,False
Live|hepatocyte vs Sple|T cell,9.090969969819849,0.06267420841102088,0.5697693465468214,False,False
Kidn|fenestrated cell vs Sple|B cell,9.088166236899376,0.05702353827615939,0.518239395269931,False,False
Live|hepatocyte vs Marr|Fraction A pre-p..,9.086937785569562,0.060968814784721964,0.5540198268086822,False,False
Live|Kupffer cell vs Marr|monocyte,9.074548855301705,0.03396263026790155,0.30819554762062107,False,False
Lung|B cell vs Hear|smooth muscle cell,9.058055766648586,0.05539300737461669,0.5017529498816544,False,False
Kidn|leukocyte vs Lung|stromal cell,9.055442625210148,0.056584714505832454,0.5123996356714622,False,False
