pair,ct_i,ct_j,organ_i,organ_j,same_organ,same_ct,omega,js_raw,spearman_dist,cosine_dist,marker_jaccard_dist
Kidn|kidney epi vs Lung|dendritic cell,kidney epithelial cell,dendritic cell,Kidney,Lung,False,False,17.243644857410708,0.16657250031100357,0.3208035591334887,0.3280051350593567,0.8023952095808383
Kidn|kidney epi vs Lung|intermediate m..,kidney epithelial cell,intermediate monocyte,Kidney,Lung,False,False,17.421022256700528,0.16537739449205668,0.3261472819474829,0.32667863368988037,0.7987987987987988
Kidn|kidney epi vs Lung|pericyte cell,kidney epithelial cell,pericyte cell,Kidney,Lung,False,False,16.260500938323624,0.16039580560879158,0.296928657680542,0.35918378829956055,0.8603988603988604
Kidn|kidney epi vs Lung|type i pneumoc..,kidney epithelial cell,type i pneumocyte,Kidney,Lung,False,False,16.993017971483017,0.1445759057779221,0.2678552201879517,0.33217716217041016,0.9247311827956989
Kidn|kidney epi vs Lung|EC of artery,kidney epithelial cell,endothelial cell of artery,Kidney,Lung,False,False,17.06498576688186,0.1636503077127262,0.2994760853785784,0.35135728120803833,0.8439306358381503
Kidn|kidney epi vs Lung|neutrophil,kidney epithelial cell,neutrophil,Kidney,Lung,False,False,4.174841871906885,0.3095015658702328,0.45699263206313534,0.5977882146835327,0.9417989417989419
Kidn|kidney epi vs Lung|cd4-positive a..,kidney epithelial cell,cd4-positive alpha-beta t cell,Kidney,Lung,False,False,11.488818904709834,0.18643910542832207,0.36111516548369904,0.35913896560668945,0.7915407854984894
Kidn|kidney epi vs Lung|nk cell,kidney epithelial cell,nk cell,Kidney,Lung,False,False,12.159245991846475,0.183406574367654,0.34692891045588115,0.3641011118888855,0.8165680473372781
Kidn|kidney epi vs Lung|plasma cell,kidney epithelial cell,plasma cell,Kidney,Lung,False,False,8.916052296868969,0.1738520984467127,0.3312365025612394,0.3457289934158325,0.8023952095808383
Kidn|kidney epi vs Lung|b cell,kidney epithelial cell,b cell,Kidney,Lung,False,False,9.045319473363694,0.2025613463074229,0.3913988948086685,0.3795446753501892,0.78419452887538
Kidn|kidney epi vs Lung|vascular assoc..,kidney epithelial cell,vascular associated smooth muscle cell,Kidney,Lung,False,False,12.268179565005196,0.1846057488507188,0.35228303447081366,0.37311697006225586,0.8571428571428572
Kidn|kidney epi vs Lung|cd8-positive a..,kidney epithelial cell,cd8-positive alpha-beta t cell,Kidney,Lung,False,False,10.796513931286835,0.19187720239952388,0.37487837047321404,0.3633193373680115,0.7878787878787878
Kidn|kidney epi vs Lung|bronchial smoo..,kidney epithelial cell,bronchial smooth muscle cell,Kidney,Lung,False,False,15.581676262195657,0.1632719054996537,0.33049299978195046,0.320417582988739,0.7987987987987988
Kidn|kidney epi vs Lung|bronchial vess..,kidney epithelial cell,bronchial vessel endothelial cell,Kidney,Lung,False,False,19.60389348283145,0.15511234167882915,0.31694086688513,0.309354305267334,0.8200589970501475
Kidn|kidney epi vs Lung|EC of lymphati..,kidney epithelial cell,endothelial cell of lymphatic vessel,Kidney,Lung,False,False,10.53279323512093,0.19502301063856442,0.4016436410035894,0.3480663299560547,0.7915407854984894
Kidn|kidney epi vs Lung|smooth muscle ..,kidney epithelial cell,smooth muscle cell,Kidney,Lung,False,False,14.275846839549448,0.16678952231268546,0.3625213083676121,0.2991166114807129,0.78419452887538
Kidn|b cell vs Kidn|macrophage,b cell,macrophage,Kidney,Kidney,True,False,20.427564002360786,0.09541265577867329,0.25882710182326063,0.17459940910339355,0.5130111524163569
"Kidn|b cell vs Kidn|cd8-positive, ..",b cell,"cd8-positive, alpha-beta t cell",Kidney,Kidney,True,False,31.427452465038098,0.07138814161381898,0.22015000468796442,0.12360048294067383,0.4496124031007752
Kidn|b cell vs Kidn|cd4-positive h..,b cell,cd4-positive helper t cell,Kidney,Kidney,True,False,31.002097954776833,0.06847058891482222,0.22071139614171564,0.10446900129318237,0.34024896265560167
Kidn|b cell vs Kidn|nk cell,b cell,nk cell,Kidney,Kidney,True,False,18.305164414773138,0.09098962071397856,0.23103788180717988,0.18416303396224976,0.6348122866894198
Kidn|b cell vs Kidn|EC,b cell,endothelial cell,Kidney,Kidney,True,False,6.166048499764991,0.16298441074808118,0.3307238667147854,0.3156329393386841,0.7987987987987988
Kidn|b cell vs Hear|cardio,b cell,cardiac muscle cell,Kidney,Heart,False,False,13.22892777983085,0.1794711545216961,0.3452995400658053,0.36591970920562744,0.7730061349693251
Kidn|b cell vs Hear|cardiac EC,b cell,cardiac endothelial cell,Kidney,Heart,False,False,19.861243042610294,0.15611142967419694,0.3071162594793144,0.3229796886444092,0.7261146496815287
Kidn|b cell vs Hear|hepatocyte,b cell,hepatocyte,Kidney,Heart,False,False,12.70270198347817,0.16314728908636686,0.33984517177653495,0.31784993410110474,0.6254295532646048
Kidn|b cell vs Hear|fibroblast of ..,b cell,fibroblast of cardiac tissue,Kidney,Heart,False,False,22.781387541919297,0.16296744045549322,0.3168526173919618,0.32377398014068604,0.6754966887417219
Kidn|b cell vs Hear|smooth muscle ..,b cell,smooth muscle cell,Kidney,Heart,False,False,20.50659502479488,0.16724710927648367,0.3221846560731424,0.32668161392211914,0.7096774193548387
Kidn|b cell vs Hear|macrophage,b cell,macrophage,Kidney,Heart,False,False,10.214571638095421,0.12664224010207897,0.34463093034548975,0.1789112091064453,0.4555984555984556
Kidn|b cell vs Bone|cd24 neutrophil,b cell,cd24 neutrophil,Kidney,Bone_Marrow,False,False,5.443115233562113,0.1995554945725132,0.34957335945097145,0.41625475883483887,0.9189189189189189
"Kidn|b cell vs Bone|cd4-positive, ..",b cell,"cd4-positive, alpha-beta t cell",Kidney,Bone_Marrow,False,False,27.639997519162154,0.07608264030470918,0.23085529346576028,0.13425332307815552,0.4126984126984127
Kidn|b cell vs Bone|monocyte,b cell,monocyte,Kidney,Bone_Marrow,False,False,14.1283013555109,0.10658156211330318,0.2659332675541495,0.204115629196167,0.5507246376811594
"Kidn|b cell vs Bone|cd8-positive, ..",b cell,"cd8-positive, alpha-beta t cell",Kidney,Bone_Marrow,False,False,18.73757529788537,0.08004845914573216,0.23167933818761932,0.1503773331642151,0.49056603773584906
Kidn|b cell vs Bone|granulocyte,b cell,granulocyte,Kidney,Bone_Marrow,False,False,14.69920709422141,0.11760975067791968,0.2616236084068154,0.2536802887916565,0.6062717770034843
Kidn|b cell vs Bone|plasma cell,b cell,plasma cell,Kidney,Bone_Marrow,False,False,5.375486383707298,0.13760974271545545,0.30216695504423063,0.30249321460723877,0.8059701492537313
Kidn|b cell vs Bone|erythroid prog..,b cell,erythroid progenitor,Kidney,Bone_Marrow,False,False,14.05179568223267,0.1420215344840723,0.27511559597210766,0.3110286593437195,0.6622073578595318
Kidn|b cell vs Bone|nk cell,b cell,nk cell,Kidney,Bone_Marrow,False,False,12.134949207964727,0.09893271332079277,0.25837635992075825,0.20532482862472534,0.6301369863013699
Kidn|b cell vs Bone|hematopoietic ..,b cell,hematopoietic stem cell,Kidney,Bone_Marrow,False,False,11.819402859003606,0.10377317094177838,0.24863524426582662,0.1891089677810669,0.50187265917603
Kidn|b cell vs Bone|nampt neutrophil,b cell,nampt neutrophil,Kidney,Bone_Marrow,False,False,3.8265076761895984,0.2407189347683862,0.35465644731526436,0.4797380566596985,0.9304812834224598
Kidn|b cell vs Bone|memory b cell,b cell,memory b cell,Kidney,Bone_Marrow,False,False,15.567838178259588,0.04317212571319212,0.18945883845316447,0.06375229358673096,0.2978723404255319
Kidn|b cell vs Bone|myeloid progen..,b cell,myeloid progenitor,Kidney,Bone_Marrow,False,False,14.926120402264713,0.1321454309614285,0.28100370784539375,0.2856373190879822,0.615916955017301
Kidn|b cell vs Bone|macrophage,b cell,macrophage,Kidney,Bone_Marrow,False,False,7.767358798209258,0.1337341365259081,0.27904109173348257,0.23649972677230835,0.5714285714285714
Kidn|b cell vs Bone|naive b cell,b cell,naive b cell,Kidney,Bone_Marrow,False,False,6.364241098472259,0.06199643297066934,0.22994251960138568,0.0715826153755188,0.33333333333333337
Kidn|b cell vs Bone|neutrophil,b cell,neutrophil,Kidney,Bone_Marrow,False,False,3.9312178397566595,0.24117287439542398,0.39995417208063544,0.4638945460319519,0.9276139410187667
Kidn|b cell vs Bone|erythrocyte,b cell,erythrocyte,Kidney,Bone_Marrow,False,False,2.4939274892699896,0.2988780039698025,0.46470253115487925,0.5707270503044128,0.9473684210526316
Kidn|b cell vs Sple|memory b cell,b cell,memory b cell,Kidney,Spleen,False,False,10.256441863195525,0.040029565232523955,0.1993064202318463,0.06519395112991333,0.31932773109243695
Kidn|b cell vs Sple|neutrophil,b cell,neutrophil,Kidney,Spleen,False,False,3.722566077371093,0.2452735526053682,0.32147068146077684,0.49257802963256836,0.9130434782608696
Kidn|b cell vs Sple|classical mono..,b cell,classical monocyte,Kidney,Spleen,False,False,15.62646362537782,0.117071712082644,0.26165988096999315,0.23645931482315063,0.5815602836879432
"Kidn|b cell vs Sple|cd8-positive, ..",b cell,"cd8-positive, alpha-beta memory t cell",Kidney,Spleen,False,False,22.654761375094843,0.08128902217051717,0.23355668016724596,0.14808952808380127,0.4496124031007752
Kidn|b cell vs Sple|plasma cell,b cell,plasma cell,Kidney,Spleen,False,False,8.893892462483734,0.11007711904856071,0.24350708486791062,0.24564939737319946,0.6348122866894198
Kidn|b cell vs Sple|nk cell,b cell,nk cell,Kidney,Spleen,False,False,20.101941342804448,0.09549782282595748,0.24119361215545032,0.1985819935798645,0.5815602836879432
"Kidn|b cell vs Sple|cd4-positive, ..",b cell,"cd4-positive, alpha-beta memory t cell",Kidney,Spleen,False,False,23.584819605908134,0.07894899658375808,0.23159175383312347,0.13447576761245728,0.4
Kidn|b cell vs Sple|macrophage,b cell,macrophage,Kidney,Spleen,False,False,16.601423739155305,0.12269409137570789,0.2644487751307558,0.2620849609375,0.6754966887417219
Kidn|b cell vs Sple|naive thymus-d..,b cell,"naive thymus-derived cd4-positive, alpha-beta t cell",Kidney,Spleen,False,False,24.92198428395481,0.07732203139669376,0.2265440657985659,0.13337194919586182,0.4126984126984127
Kidn|b cell vs Sple|naive b cell,b cell,naive b cell,Kidney,Spleen,False,False,10.848084835660652,0.038071003503351034,0.17950372079176513,0.0489426851272583,0.2683982683982684
Kidn|b cell vs Sple|type i nk t cell,b cell,type i nk t cell,Kidney,Spleen,False,False,27.34047302198343,0.07999705153275811,0.22676327301445165,0.15039008855819702,0.48484848484848486
Kidn|b cell vs Sple|naive thymus-d..,b cell,"naive thymus-derived cd8-positive, alpha-beta t cell",Kidney,Spleen,False,False,22.309219346570718,0.08342413690010923,0.2180831334644825,0.15230393409729004,0.4555984555984556
Kidn|b cell vs Sple|EC,b cell,endothelial cell,Kidney,Spleen,False,False,16.36404902535854,0.15460806856171966,0.3021898961857916,0.35001927614212036,0.9159891598915989
Kidn|b cell vs Sple|mature nk t cell,b cell,mature nk t cell,Kidney,Spleen,False,False,22.260496835180007,0.06882504103970905,0.2015384198505612,0.13682860136032104,0.46153846153846156
Kidn|b cell vs Sple|regulatory t c..,b cell,regulatory t cell,Kidney,Spleen,False,False,18.479755870823997,0.08852223379289348,0.23882123786271459,0.16177725791931152,0.4555984555984556
Kidn|b cell vs Sple|intermediate m..,b cell,intermediate monocyte,Kidney,Spleen,False,False,7.914370254293613,0.17076137459212284,0.34351446504462413,0.3325453996658325,0.8269794721407624
Kidn|b cell vs Sple|innate lymphoi..,b cell,innate lymphoid cell,Kidney,Spleen,False,False,16.946760645790583,0.1000703873403474,0.2671714879617294,0.16399508714675903,0.44357976653696496
Kidn|b cell vs Sple|erythrocyte,b cell,erythrocyte,Kidney,Spleen,False,False,4.9754965965760105,0.21860307994665168,0.3145748128874466,0.4887905716896057,0.9276139410187667
Kidn|b cell vs Sple|hematopoietic ..,b cell,hematopoietic stem cell,Kidney,Spleen,False,False,12.241147876802167,0.14724403367903816,0.30169043144105145,0.28669077157974243,0.5765124555160142
Kidn|b cell vs Sple|cd1c-positive ..,b cell,cd1c-positive myeloid dendritic cell,Kidney,Spleen,False,False,10.767235443398851,0.11123509106977686,0.2632044031851133,0.20950162410736084,0.5454545454545454
Kidn|b cell vs Sple|cd141-positive..,b cell,cd141-positive myeloid dendritic cell,Kidney,Spleen,False,False,10.570727313122315,0.12585027633686047,0.29070159292922126,0.2175912857055664,0.5294117647058824
"Kidn|b cell vs Sple|cd8-positive, ..",b cell,"cd8-positive, alpha-beta t cell",Kidney,Spleen,False,False,16.55944607747968,0.11368344579015685,0.24919468251746213,0.235276460647583,0.6440677966101696
Kidn|b cell vs Sple|plasmacytoid d..,b cell,plasmacytoid dendritic cell,Kidney,Spleen,False,False,5.188026021569065,0.1375407526406262,0.331290919684873,0.2078360915184021,0.5507246376811594
Kidn|b cell vs Sple|platelet,b cell,platelet,Kidney,Spleen,False,False,6.704562371310198,0.20941614339780026,0.4223048824765344,0.34586143493652344,0.7460815047021944
Kidn|b cell vs Lung|macrophage,b cell,macrophage,Kidney,Lung,False,False,11.968153500219534,0.13516289338845505,0.2703543554985851,0.2834380269050598,0.7012987012987013
Kidn|b cell vs Lung|type ii pneumo..,b cell,type ii pneumocyte,Kidney,Lung,False,False,18.201668073565887,0.15131738661483107,0.29393308691644104,0.318528413772583,0.6885245901639344
Kidn|b cell vs Lung|basal cell,b cell,basal cell,Kidney,Lung,False,False,23.11257575016355,0.13111330723914305,0.29171586797142846,0.24405264854431152,0.5239852398523985
Kidn|b cell vs Lung|classical mono..,b cell,classical monocyte,Kidney,Lung,False,False,15.41438053110808,0.11321750440098491,0.255066327657268,0.20937317609786987,0.555956678700361
Kidn|b cell vs Lung|club cell,b cell,club cell,Kidney,Lung,False,False,23.12778586464215,0.13659564061335425,0.29231265826148467,0.25882166624069214,0.5815602836879432
Kidn|b cell vs Lung|non-classical ..,b cell,non-classical monocyte,Kidney,Lung,False,False,18.816486397461894,0.10761146684844358,0.2554231279370903,0.20145875215530396,0.5294117647058824
Kidn|b cell vs Lung|capillary EC,b cell,capillary endothelial cell,Kidney,Lung,False,False,18.541427308642675,0.15332042989532157,0.279327883201,0.34930503368377686,0.8636363636363636
Kidn|b cell vs Lung|respiratory go..,b cell,respiratory goblet cell,Kidney,Lung,False,False,19.669484106772806,0.14400950559496128,0.299760565720951,0.2806108593940735,0.5964912280701755
Kidn|b cell vs Lung|basophil,b cell,basophil,Kidney,Lung,False,False,13.943881746591671,0.12280522743292807,0.2636634574669452,0.2313026785850525,0.555956678700361
Kidn|b cell vs Lung|lung ciliated ..,b cell,lung ciliated cell,Kidney,Lung,False,False,16.211737713645345,0.18935359973862415,0.3246182339795711,0.42462021112442017,0.9717223650385605
Kidn|b cell vs Lung|capillary aero..,b cell,capillary aerocyte,Kidney,Lung,False,False,14.863492051540346,0.16091525632767067,0.28153594126738024,0.36232471466064453,0.8857938718662952
"Kidn|b cell vs Lung|cd8-positive, ..",b cell,"cd8-positive, alpha-beta t cell",Kidney,Lung,False,False,24.4257869259053,0.08188855798960225,0.24355648416924847,0.14058315753936768,0.4496124031007752
"Kidn|b cell vs Lung|cd4-positive, ..",b cell,"cd4-positive, alpha-beta t cell",Kidney,Lung,False,False,26.041242275194204,0.07508267897246097,0.23192358591719342,0.11911159753799438,0.3870967741935484
Kidn|b cell vs Lung|vein EC,b cell,vein endothelial cell,Kidney,Lung,False,False,23.8681334818236,0.14259690656950214,0.27936690196317304,0.2886022925376892,0.6301369863013699
Kidn|b cell vs Lung|lung microvasc..,b cell,lung microvascular endothelial cell,Kidney,Lung,False,False,22.348123594833122,0.14399389656763473,0.28906811273076327,0.2758404612541199,0.5815602836879432
Kidn|b cell vs Lung|adventitial cell,b cell,adventitial cell,Kidney,Lung,False,False,9.711166614337493,0.19009832876666977,0.35404840770217894,0.38868248462677,0.8505747126436781
Kidn|b cell vs Lung|alveolar fibro..,b cell,alveolar fibroblast,Kidney,Lung,False,False,15.591920975791785,0.17329038217885834,0.3345434247744723,0.3405771851539612,0.7460815047021944
Kidn|b cell vs Lung|dendritic cell,b cell,dendritic cell,Kidney,Lung,False,False,12.410474624699065,0.11299494543811081,0.2609314757758694,0.2187991738319397,0.5714285714285714
Kidn|b cell vs Lung|intermediate m..,b cell,intermediate monocyte,Kidney,Lung,False,False,14.777085600453502,0.1155497453862244,0.26386020227563933,0.20813411474227905,0.5401459854014599
Kidn|b cell vs Lung|pericyte cell,b cell,pericyte cell,Kidney,Lung,False,False,19.361610782880238,0.15634279923698907,0.3060078469485825,0.3271700143814087,0.7878787878787878
Kidn|b cell vs Lung|type i pneumoc..,b cell,type i pneumocyte,Kidney,Lung,False,False,13.69664774355971,0.17749380301419154,0.3106467193442497,0.38199132680892944,0.904109589041096
Kidn|b cell vs Lung|EC of artery,b cell,endothelial cell of artery,Kidney,Lung,False,False,18.77558468294556,0.15653013344296904,0.2969974925385702,0.3177531361579895,0.7220447284345048
Kidn|b cell vs Lung|neutrophil,b cell,neutrophil,Kidney,Lung,False,False,3.7231477224639127,0.24385384850049163,0.4062499079999059,0.46051615476608276,0.88268156424581
