pair,omega,kn,kf,same_organ,same_ct
Lung|basal cell vs Lung|vein EC,54.08977935423835,0.0033968730358340067,0.1837361130026232,True,False
Hear|smooth muscle .. vs Lung|vein EC,54.079302157965145,0.005027908734010565,0.27190579564922934,False,False
Hear|smooth muscle .. vs Lung|club cell,54.05937991341804,0.0056905693446334445,0.3076286501251897,False,False
Lung|vein EC vs Lung|bronchial smoo..,53.909358510442964,0.004492189642575918,0.24217106193852383,True,False
Lung|non-classical .. vs Lung|lung microvasc..,53.90762945435249,0.004918892824362933,0.26516585170143037,True,False
"Sple|memory b cell vs Sple|cd4-positive, ..",53.778920986223646,0.0027757396506202887,0.14927628334903653,True,False
"Bone|cd4-positive, .. vs Sple|memory b cell",53.758579319333634,0.0028008937315400534,0.15057206783202032,False,False
Live|t cell vs Sple|naive thymus-d..,53.68162114646216,0.004792528492309045,0.25727069885775966,False,False
Sple|memory b cell vs Sple|naive thymus-d..,53.526364295383665,0.002916442394164249,0.1561065580365365,True,False
Hear|smooth muscle .. vs Lung|capillary EC,53.43628311728532,0.005680476294817026,0.30354353953087054,False,False
Live|t cell vs Kidn|macrophage,53.31327591268501,0.00584813077463364,0.31178300956150756,False,False
Live|t cell vs Lung|cd8-positive a..,53.29423077535726,0.0038357266044360527,0.2044220988479925,False,False
Hear|cardiac EC vs Hear|smooth muscle ..,53.15284666235859,0.004871275295653352,0.25892214883999815,True,False
Lung|respiratory go.. vs Lung|pericyte cell,53.10529168818599,0.005447619308003284,0.28929741235770834,True,False
Hear|fibroblast of .. vs Lung|capillary aero..,53.01258981277944,0.006076395224029406,0.32212544755180295,False,False
Live|t cell vs Lung|cd4-positive a..,52.70738532445336,0.004171746245420786,0.21988183683323492,False,False
Live|EC vs Sple|classical mono..,52.45079522594871,0.002516139935451302,0.13197354051418805,False,False
"Sple|memory b cell vs Sple|cd8-positive, ..",52.3703377674715,0.003157113477720967,0.16533909919848364,True,False
Hear|cardiac EC vs Lung|club cell,52.24428766239405,0.005598075501480299,0.2924674668551376,False,False
Lung|type ii pneumo.. vs Lung|pericyte cell,51.98018836727591,0.0071703665888723615,0.37271700595200696,True,False
Hear|cardiac EC vs Lung|capillary EC,51.96076225025978,0.0029777888657013677,0.15472817928217952,False,False
Hear|smooth muscle .. vs Lung|EC of artery,51.93607764917401,0.005396925861645228,0.2802951606172419,False,False
Lung|pericyte cell vs Lung|type i pneumoc..,51.92872176227695,0.006991041843774198,0.36303586673378596,True,False
Live|t cell vs Kidn|nk cell,51.86886654354604,0.005417819059512883,0.2810161337549539,False,False
Live|t cell vs Sple|regulatory t c..,51.853748369221464,0.00484757524602961,0.2513649470084862,False,False
Lung|capillary EC vs Lung|capillary aero..,51.823886238815376,0.0011076964568040469,0.0574051351645518,True,False
Lung|respiratory go.. vs Lung|EC of artery,51.75176850324994,0.005074700371739866,0.26262471886163796,True,False
Live|t cell vs Lung|nk cell,51.36156634041694,0.005492849967121636,0.28212137798427495,False,False
Live|t cell vs Sple|naive b cell,51.29699620451455,0.006436498700035661,0.33017304938609215,False,False
Sple|memory b cell vs Sple|regulatory t c..,51.282611157191944,0.0034075987004906884,0.17475055913701654,True,False
Lung|type ii pneumo.. vs Lung|lung microvasc..,51.194225914385925,0.0063582976410660645,0.3255081258676432,True,False
Live|t cell vs Sple|innate lymphoi..,50.99364230596496,0.0048004640418977135,0.24479314625517878,False,False
Live|livEC vs Live|fibroblast,50.93114357856608,0.004237442155562754,0.21581777483083514,True,False
Live|t cell vs Bone|naive b cell,50.85503257954804,0.0066718568265588685,0.33929749628073125,False,False
Sple|classical mono.. vs Sple|macrophage,50.81379702652781,0.0023824075084321805,0.12105917156794865,True,False
Lung|non-classical .. vs Lung|respiratory go..,50.7106638829112,0.0048524972331996045,0.2460733561855417,True,False
Hear|fibroblast of .. vs Lung|basal cell,50.70547751212326,0.004152431341286913,0.21055101399625936,False,False
Live|t cell vs Lung|vein EC,50.594507029982296,0.007249496461505883,0.3667846996854912,False,False
Kidn|b cell vs Kidn|cd4-positive h..,50.46654674433899,0.0027453831225230344,0.13855000568392806,True,False
Lung|capillary EC vs Lung|vein EC,50.46031137854207,0.0022029272273388313,0.11116039383578577,True,False
Live|fibroblast vs Lung|club cell,50.29473508180785,0.00563417097683583,0.2833691366855686,False,False
Hear|smooth muscle .. vs Lung|pericyte cell,50.24217703827371,0.0037723756792488305,0.18953236673169777,False,False
Live|t cell vs Sple|naive thymus-d..,50.06840616870941,0.004594517266436086,0.23004015664507044,False,False
Lung|classical mono.. vs Lung|non-classical ..,50.06209834648962,0.0012223857501937052,0.06119519564354477,True,False
