design,cell_type,n_per_condition,rep,donor,omega,perm_P,detected
C1_donor_paired,NK cells,50,6,1244,12.285142713626888,0.009900990099009901,True
C1_donor_paired,NK cells,50,6,1256,9.511395396350865,0.009900990099009901,True
C1_donor_paired,NK cells,50,6,1488,12.986780361078596,0.009900990099009901,True
C1_donor_paired,NK cells,50,7,101,11.473314021182055,0.009900990099009901,True
C1_donor_paired,NK cells,50,7,1015,22.428839469209592,0.7326732673267327,False
C1_donor_paired,NK cells,50,7,1016,11.816717864299541,0.009900990099009901,True
C1_donor_paired,NK cells,50,7,1244,12.425468421148516,0.009900990099009901,True
C1_donor_paired,NK cells,50,7,1256,11.926344895240343,0.009900990099009901,True
C1_donor_paired,NK cells,50,7,1488,13.11304293610202,0.009900990099009901,True
C1_donor_paired,NK cells,50,8,101,13.25606236028409,0.009900990099009901,True
C1_donor_paired,NK cells,50,8,1015,23.74829057941446,0.693069306930693,False
C1_donor_paired,NK cells,50,8,1016,12.774139018889963,0.009900990099009901,True
C1_donor_paired,NK cells,50,8,1244,13.03577006826735,0.009900990099009901,True
C1_donor_paired,NK cells,50,8,1256,10.907673725658258,0.009900990099009901,True
C1_donor_paired,NK cells,50,8,1488,10.405022682207782,0.009900990099009901,True
C1_donor_paired,NK cells,50,9,101,12.655473695727771,0.009900990099009901,True
C1_donor_paired,NK cells,50,9,1015,15.713572477194118,0.009900990099009901,True
C1_donor_paired,NK cells,50,9,1016,11.629032271298938,0.009900990099009901,True
C1_donor_paired,NK cells,50,9,1244,11.65632321721991,0.009900990099009901,True
C1_donor_paired,NK cells,50,9,1256,10.7127528746111,0.009900990099009901,True
C1_donor_paired,NK cells,50,9,1488,14.094036462285343,0.009900990099009901,True
C1_donor_paired,NK cells,50,10,101,12.292344661260312,0.009900990099009901,True
C1_donor_paired,NK cells,50,10,1015,15.590352639825767,0.009900990099009901,True
C1_donor_paired,NK cells,50,10,1016,12.261788963004951,0.009900990099009901,True
C1_donor_paired,NK cells,50,10,1244,12.654869639823675,0.009900990099009901,True
C1_donor_paired,NK cells,50,10,1256,11.493825873258952,0.009900990099009901,True
C1_donor_paired,NK cells,50,10,1488,12.293971099112943,0.009900990099009901,True
C1_donor_paired,NK cells,50,11,101,12.3483292670031,0.009900990099009901,True
C1_donor_paired,NK cells,50,11,1015,13.271644325485948,0.009900990099009901,True
C1_donor_paired,NK cells,50,11,1016,12.056364307920747,0.009900990099009901,True
C1_donor_paired,NK cells,50,11,1244,12.369561768246758,0.009900990099009901,True
C1_donor_paired,NK cells,50,11,1256,11.251835391051333,0.009900990099009901,True
C1_donor_paired,NK cells,50,11,1488,13.711460970905183,0.009900990099009901,True
C1_donor_paired,NK cells,50,12,101,13.40387748111902,0.009900990099009901,True
C1_donor_paired,NK cells,50,12,1015,13.274285964134862,0.009900990099009901,True
C1_donor_paired,NK cells,50,12,1016,11.325880832321655,0.009900990099009901,True
C1_donor_paired,NK cells,50,12,1244,11.980522110570758,0.009900990099009901,True
C1_donor_paired,NK cells,50,12,1256,10.421065456095558,0.009900990099009901,True
C1_donor_paired,NK cells,50,12,1488,12.156217958267623,0.009900990099009901,True
C1_donor_paired,NK cells,50,13,101,12.512568397288083,0.009900990099009901,True
C1_donor_paired,NK cells,50,13,1015,13.4127466753888,0.009900990099009901,True
C1_donor_paired,NK cells,50,13,1016,10.12596795080691,0.009900990099009901,True
C1_donor_paired,NK cells,50,13,1244,13.403258900384976,0.009900990099009901,True
C1_donor_paired,NK cells,50,13,1256,11.6763839737298,0.009900990099009901,True
C1_donor_paired,NK cells,50,13,1488,11.22167290820049,0.009900990099009901,True
C1_donor_paired,NK cells,50,14,101,13.735946519104756,0.009900990099009901,True
C1_donor_paired,NK cells,50,14,1015,12.994972196665241,0.009900990099009901,True
C1_donor_paired,NK cells,50,14,1016,11.670192211121076,0.009900990099009901,True
C1_donor_paired,NK cells,50,14,1244,13.370383632192286,0.009900990099009901,True
C1_donor_paired,NK cells,50,14,1256,11.583729325583192,0.009900990099009901,True
C1_donor_paired,NK cells,50,14,1488,13.196922738582064,0.009900990099009901,True
C1_donor_paired,NK cells,50,15,101,13.155496320689329,0.009900990099009901,True
C1_donor_paired,NK cells,50,15,1015,15.326672154078663,0.009900990099009901,True
C1_donor_paired,NK cells,50,15,1016,12.360986329771826,0.009900990099009901,True
C1_donor_paired,NK cells,50,15,1244,11.920797806083144,0.009900990099009901,True
C1_donor_paired,NK cells,50,15,1256,13.787887544273502,1.0,False
C1_donor_paired,NK cells,50,15,1488,10.671250188808063,0.009900990099009901,True
C1_donor_paired,NK cells,50,16,101,12.48173247985532,0.009900990099009901,True
C1_donor_paired,NK cells,50,16,1015,13.300744594261644,0.009900990099009901,True
C1_donor_paired,NK cells,50,16,1016,10.47433046765998,0.009900990099009901,True
C1_donor_paired,NK cells,50,16,1244,14.395954785079768,0.009900990099009901,True
C1_donor_paired,NK cells,50,16,1256,11.403907154248746,0.009900990099009901,True
C1_donor_paired,NK cells,50,16,1488,10.70055256557548,0.009900990099009901,True
C1_donor_paired,NK cells,50,17,101,10.119197988567764,0.009900990099009901,True
C1_donor_paired,NK cells,50,17,1015,13.72596111014336,0.009900990099009901,True
C1_donor_paired,NK cells,50,17,1016,12.94503251607443,0.009900990099009901,True
C1_donor_paired,NK cells,50,17,1244,12.69726057135262,0.009900990099009901,True
C1_donor_paired,NK cells,50,17,1256,11.79028932136112,0.009900990099009901,True
C1_donor_paired,NK cells,50,17,1488,11.369557041766573,0.009900990099009901,True
C1_donor_paired,NK cells,50,18,101,13.616027426362544,0.009900990099009901,True
C1_donor_paired,NK cells,50,18,1015,25.988692533291935,0.2871287128712871,False
C1_donor_paired,NK cells,50,18,1016,12.316317029407811,0.009900990099009901,True
C1_donor_paired,NK cells,50,18,1244,12.566843189296707,0.009900990099009901,True
C1_donor_paired,NK cells,50,18,1256,22.38172423958489,0.48514851485148514,False
C1_donor_paired,NK cells,50,18,1488,12.001726708056147,0.009900990099009901,True
C1_donor_paired,NK cells,50,19,101,12.48568648424883,0.009900990099009901,True
C1_donor_paired,NK cells,50,19,1015,13.970071244494537,0.009900990099009901,True
C1_donor_paired,NK cells,50,19,1016,9.233775077325625,0.009900990099009901,True
C1_donor_paired,NK cells,50,19,1244,12.20309835374921,0.009900990099009901,True
C1_donor_paired,NK cells,50,19,1256,11.08798891236195,0.009900990099009901,True
C1_donor_paired,NK cells,50,19,1488,12.14681767562792,0.009900990099009901,True
C1_donor_paired,NK cells,100,0,1015,32.417016829408745,0.15841584158415842,False
C1_donor_paired,NK cells,100,0,1016,15.067272068253764,0.009900990099009901,True
C1_donor_paired,NK cells,100,0,1244,18.483835476198667,0.009900990099009901,True
C1_donor_paired,NK cells,100,0,1256,23.194892701264106,1.0,False
C1_donor_paired,NK cells,100,0,1488,15.002228137091665,0.009900990099009901,True
C1_donor_paired,NK cells,100,1,1015,30.038446617085675,0.594059405940594,False
C1_donor_paired,NK cells,100,1,1016,13.796810372682838,0.009900990099009901,True
C1_donor_paired,NK cells,100,1,1244,16.756561570760468,0.009900990099009901,True
C1_donor_paired,NK cells,100,1,1256,13.211955460291216,0.009900990099009901,True
C1_donor_paired,NK cells,100,1,1488,16.041009787234543,0.009900990099009901,True
C1_donor_paired,NK cells,100,2,1015,30.674518854680716,0.2376237623762376,False
C1_donor_paired,NK cells,100,2,1016,15.418175117044782,0.009900990099009901,True
C1_donor_paired,NK cells,100,2,1244,18.012277890465427,0.009900990099009901,True
C1_donor_paired,NK cells,100,2,1256,17.681458391519282,1.0,False
C1_donor_paired,NK cells,100,2,1488,16.00617657702526,0.009900990099009901,True
C1_donor_paired,NK cells,100,3,1015,19.618326911715947,0.009900990099009901,True
C1_donor_paired,NK cells,100,3,1016,17.62018113905869,0.009900990099009901,True
C1_donor_paired,NK cells,100,3,1244,17.733611592743497,0.009900990099009901,True
C1_donor_paired,NK cells,100,3,1256,14.838815743437051,0.009900990099009901,True
C1_donor_paired,NK cells,100,3,1488,16.878563242582047,0.009900990099009901,True
C1_donor_paired,NK cells,100,4,1015,31.240932123934563,0.24752475247524752,False
C1_donor_paired,NK cells,100,4,1016,15.27316052881849,0.009900990099009901,True
C1_donor_paired,NK cells,100,4,1244,16.155803342276343,0.009900990099009901,True
C1_donor_paired,NK cells,100,4,1256,24.089821531856995,1.0,False
C1_donor_paired,NK cells,100,4,1488,15.475826201887184,0.009900990099009901,True
C1_donor_paired,NK cells,100,5,1015,29.67517973448641,0.49504950495049505,False
C1_donor_paired,NK cells,100,5,1016,14.475408512709302,0.009900990099009901,True
C1_donor_paired,NK cells,100,5,1244,17.194501069112043,0.009900990099009901,True
C1_donor_paired,NK cells,100,5,1256,14.487295231377244,0.009900990099009901,True
C1_donor_paired,NK cells,100,5,1488,15.88460640673158,0.009900990099009901,True
C1_donor_paired,NK cells,100,6,1015,27.867548975693087,0.7227722772277227,False
C1_donor_paired,NK cells,100,6,1016,14.544781316040893,0.009900990099009901,True
C1_donor_paired,NK cells,100,6,1244,17.491878802935247,0.009900990099009901,True
C1_donor_paired,NK cells,100,6,1256,22.772931481378354,1.0,False
C1_donor_paired,NK cells,100,6,1488,16.009533989452002,0.009900990099009901,True
C1_donor_paired,NK cells,100,7,1015,19.497141673896184,0.009900990099009901,True
C1_donor_paired,NK cells,100,7,1016,16.087728619013127,0.009900990099009901,True
C1_donor_paired,NK cells,100,7,1244,16.9975949011051,0.009900990099009901,True
C1_donor_paired,NK cells,100,7,1256,18.92030444040828,1.0,False
C1_donor_paired,NK cells,100,7,1488,14.510249707600636,0.009900990099009901,True
C1_donor_paired,NK cells,100,8,1015,19.519262923006266,0.009900990099009901,True
C1_donor_paired,NK cells,100,8,1016,14.651409668356086,0.009900990099009901,True
C1_donor_paired,NK cells,100,8,1244,17.34385669159927,0.009900990099009901,True
C1_donor_paired,NK cells,100,8,1256,17.70048708244385,1.0,False
C1_donor_paired,NK cells,100,8,1488,16.546251697451037,0.009900990099009901,True
C1_donor_paired,NK cells,100,9,1015,29.66527796415011,0.5643564356435643,False
C1_donor_paired,NK cells,100,9,1016,15.342239179771877,0.009900990099009901,True
C1_donor_paired,NK cells,100,9,1244,18.500153935465804,0.009900990099009901,True
C1_donor_paired,NK cells,100,9,1256,18.649678580492292,1.0,False
C1_donor_paired,NK cells,100,9,1488,16.231959916175054,0.009900990099009901,True
C1_donor_paired,NK cells,100,10,1015,27.743972605067,0.8811881188118812,False
C1_donor_paired,NK cells,100,10,1016,14.877282951137945,0.009900990099009901,True
C1_donor_paired,NK cells,100,10,1244,16.680809830893594,0.009900990099009901,True
C1_donor_paired,NK cells,100,10,1256,26.368796197334156,0.46534653465346537,False
C1_donor_paired,NK cells,100,10,1488,15.26775776483497,0.009900990099009901,True
C1_donor_paired,NK cells,100,11,1015,17.681804387415653,0.009900990099009901,True
C1_donor_paired,NK cells,100,11,1016,13.74731142208489,0.009900990099009901,True
C1_donor_paired,NK cells,100,11,1244,17.781204085279562,0.009900990099009901,True
C1_donor_paired,NK cells,100,11,1256,20.277406096735533,1.0,False
C1_donor_paired,NK cells,100,11,1488,15.67021098215968,0.009900990099009901,True
C1_donor_paired,NK cells,100,12,1015,31.0834435215647,0.2376237623762376,False
C1_donor_paired,NK cells,100,12,1016,16.36422045694009,0.009900990099009901,True
C1_donor_paired,NK cells,100,12,1244,17.097000501575526,0.009900990099009901,True
C1_donor_paired,NK cells,100,12,1256,13.702740773351252,0.009900990099009901,True
C1_donor_paired,NK cells,100,12,1488,17.610723959765487,0.009900990099009901,True
C1_donor_paired,NK cells,100,13,1015,28.634069805899436,0.6732673267326733,False
C1_donor_paired,NK cells,100,13,1016,14.416756259518419,0.009900990099009901,True
C1_donor_paired,NK cells,100,13,1244,16.796491623302042,0.009900990099009901,True
C1_donor_paired,NK cells,100,13,1256,14.362649790058596,0.009900990099009901,True
C1_donor_paired,NK cells,100,13,1488,16.143979289606367,0.009900990099009901,True
C1_donor_paired,NK cells,100,14,1015,18.672457561594612,0.009900990099009901,True
C1_donor_paired,NK cells,100,14,1016,15.8757639496513,0.009900990099009901,True
C1_donor_paired,NK cells,100,14,1244,18.008939102674347,0.009900990099009901,True
C1_donor_paired,NK cells,100,14,1256,15.048643764930745,0.009900990099009901,True
C1_donor_paired,NK cells,100,14,1488,15.598517502300037,0.009900990099009901,True
C1_donor_paired,NK cells,100,15,1015,17.168119755363513,0.009900990099009901,True
C1_donor_paired,NK cells,100,15,1016,16.340734920584783,0.009900990099009901,True
C1_donor_paired,NK cells,100,15,1244,17.707688494412352,0.009900990099009901,True
C1_donor_paired,NK cells,100,15,1256,14.43651379544136,0.009900990099009901,True
C1_donor_paired,NK cells,100,15,1488,16.282050148346915,0.009900990099009901,True
C1_donor_paired,NK cells,100,16,1015,18.14759382393414,0.009900990099009901,True
C1_donor_paired,NK cells,100,16,1016,16.08022076284968,0.009900990099009901,True
C1_donor_paired,NK cells,100,16,1244,18.374450271894773,0.009900990099009901,True
C1_donor_paired,NK cells,100,16,1256,19.705527418234443,1.0,False
C1_donor_paired,NK cells,100,16,1488,15.489677728285917,0.009900990099009901,True
C1_donor_paired,NK cells,100,17,1015,30.963312073806197,0.5445544554455446,False
C1_donor_paired,NK cells,100,17,1016,15.319916302454809,0.009900990099009901,True
C1_donor_paired,NK cells,100,17,1244,18.575594571450964,0.009900990099009901,True
C1_donor_paired,NK cells,100,17,1256,13.69438057567032,0.009900990099009901,True
C1_donor_paired,NK cells,100,17,1488,16.664199843101866,0.009900990099009901,True
C1_donor_paired,NK cells,100,18,1015,30.465780986073455,0.4158415841584158,False
C1_donor_paired,NK cells,100,18,1016,17.032572170096103,0.009900990099009901,True
C1_donor_paired,NK cells,100,18,1244,17.457463866490386,0.009900990099009901,True
C1_donor_paired,NK cells,100,18,1256,19.026120790160725,1.0,False
C1_donor_paired,NK cells,100,18,1488,14.239709481362262,0.009900990099009901,True
C1_donor_paired,NK cells,100,19,1015,17.189990066589303,0.009900990099009901,True
C1_donor_paired,NK cells,100,19,1016,15.276354536940756,0.009900990099009901,True
C1_donor_paired,NK cells,100,19,1244,17.98811049620095,0.009900990099009901,True
C1_donor_paired,NK cells,100,19,1256,15.977864225675273,1.0,False
C1_donor_paired,NK cells,100,19,1488,16.102777404543133,0.009900990099009901,True
C2_pooled,NK cells,50,0,pooled,12.03170905173153,0.009900990099009901,True
C2_pooled,NK cells,50,1,pooled,13.159129073756821,0.009900990099009901,True
C2_pooled,NK cells,50,2,pooled,13.72216256707264,0.009900990099009901,True
C2_pooled,NK cells,50,3,pooled,11.135742360840394,0.009900990099009901,True
C2_pooled,NK cells,50,4,pooled,20.638222120771612,0.9603960396039604,False
C2_pooled,NK cells,50,5,pooled,18.314843866690346,1.0,False
C2_pooled,NK cells,50,6,pooled,10.364429995744027,0.009900990099009901,True
C2_pooled,NK cells,50,7,pooled,22.14408219395731,0.7722772277227723,False
C2_pooled,NK cells,50,8,pooled,24.308839492506483,0.48514851485148514,False
C2_pooled,NK cells,50,9,pooled,16.635586981146734,0.9900990099009901,False
C2_pooled,NK cells,50,10,pooled,11.560670216559068,0.009900990099009901,True
C2_pooled,NK cells,50,11,pooled,11.971452727013144,0.009900990099009901,True
C2_pooled,NK cells,50,12,pooled,12.198660854347873,0.009900990099009901,True
C2_pooled,NK cells,50,13,pooled,12.85006006985809,0.009900990099009901,True
C2_pooled,NK cells,50,14,pooled,12.446971845908315,0.009900990099009901,True
C2_pooled,NK cells,50,15,pooled,13.903393123320598,0.009900990099009901,True
C2_pooled,NK cells,50,16,pooled,13.262565318555396,0.009900990099009901,True
C2_pooled,NK cells,50,17,pooled,20.258445238932854,1.0,False
C2_pooled,NK cells,50,18,pooled,16.28007535099975,1.0,False
C2_pooled,NK cells,50,19,pooled,10.45382330872881,0.009900990099009901,True
C2_pooled,NK cells,100,0,pooled,16.54520063548605,0.009900990099009901,True
C2_pooled,NK cells,100,1,pooled,30.969749202913555,0.25742574257425743,False
C2_pooled,NK cells,100,2,pooled,22.258150946667698,1.0,False
C2_pooled,NK cells,100,3,pooled,16.739562169012082,0.009900990099009901,True
C2_pooled,NK cells,100,4,pooled,18.584864575350572,0.009900990099009901,True
C2_pooled,NK cells,100,5,pooled,21.187016748333154,1.0,False
C2_pooled,NK cells,100,6,pooled,14.685353091927276,0.009900990099009901,True
C2_pooled,NK cells,100,7,pooled,15.302801117727954,0.5643564356435643,False
C2_pooled,NK cells,100,8,pooled,26.150012802718724,1.0,False
C2_pooled,NK cells,100,9,pooled,19.033044231544803,0.9900990099009901,False
C2_pooled,NK cells,100,10,pooled,15.845861956787642,0.009900990099009901,True
C2_pooled,NK cells,100,11,pooled,18.17950643639211,0.009900990099009901,True
C2_pooled,NK cells,100,12,pooled,16.328855933202927,0.009900990099009901,True
C2_pooled,NK cells,100,13,pooled,16.194019185900704,0.009900990099009901,True
C2_pooled,NK cells,100,14,pooled,15.26318261377416,0.009900990099009901,True
C2_pooled,NK cells,100,15,pooled,16.498089980324757,0.009900990099009901,True
C2_pooled,NK cells,100,16,pooled,16.743463557289008,0.5148514851485149,False
C2_pooled,NK cells,100,17,pooled,20.15623325928696,0.009900990099009901,True
C2_pooled,NK cells,100,18,pooled,30.383448549771487,0.3564356435643564,False
C2_pooled,NK cells,100,19,pooled,26.309982854528105,1.0,False
C2_pooled,NK cells,200,0,pooled,27.496806522877083,0.9702970297029703,False
C2_pooled,NK cells,200,1,pooled,28.297779660925833,0.5346534653465347,False
C2_pooled,NK cells,200,2,pooled,28.444774599434147,0.9306930693069307,False
C2_pooled,NK cells,200,3,pooled,33.888719019175355,0.39603960396039606,False
C2_pooled,NK cells,200,4,pooled,20.53927482609174,0.46534653465346537,False
C2_pooled,NK cells,200,5,pooled,25.82685328532005,0.801980198019802,False
C2_pooled,NK cells,200,6,pooled,34.5991385934171,0.24752475247524752,False
C2_pooled,NK cells,200,7,pooled,30.913648403739124,0.5544554455445545,False
C2_pooled,NK cells,200,8,pooled,20.663790503237088,0.009900990099009901,True
C2_pooled,NK cells,200,9,pooled,22.52183634689484,0.009900990099009901,True
C2_pooled,NK cells,200,10,pooled,29.77019960093522,0.9702970297029703,False
C2_pooled,NK cells,200,11,pooled,37.34927726737411,0.5247524752475248,False
C2_pooled,NK cells,200,12,pooled,21.750030905577578,0.009900990099009901,True
C2_pooled,NK cells,200,13,pooled,27.24081080127729,1.0,False
C2_pooled,NK cells,200,14,pooled,20.071319426661567,0.009900990099009901,True
C2_pooled,NK cells,200,15,pooled,28.90566095816734,0.9504950495049505,False
C2_pooled,NK cells,200,16,pooled,32.22479173632065,0.7128712871287128,False
C2_pooled,NK cells,200,17,pooled,30.29043030242866,0.7722772277227723,False
C2_pooled,NK cells,200,18,pooled,25.506329229714172,0.9900990099009901,False
C2_pooled,NK cells,200,19,pooled,30.512440028839585,0.7623762376237624,False
C2_pooled,NK cells,500,0,pooled,38.14535544018742,0.06930693069306931,False
C2_pooled,NK cells,500,1,pooled,29.32794324209473,0.3564356435643564,False
C2_pooled,NK cells,500,2,pooled,30.446059626447393,0.26732673267326734,False
C2_pooled,NK cells,500,3,pooled,29.54514659137983,0.009900990099009901,True
C2_pooled,NK cells,500,4,pooled,31.02416944074075,0.44554455445544555,False
C2_pooled,NK cells,500,5,pooled,29.475374406783356,0.2376237623762376,False
C2_pooled,NK cells,500,6,pooled,29.305377835069883,0.43564356435643564,False
C2_pooled,NK cells,500,7,pooled,28.88110468625543,0.4752475247524752,False
C2_pooled,NK cells,500,8,pooled,27.709561897570218,0.32673267326732675,False
